Data[0],Time,Force,Mag_ave,Accel_ave,Gyro_ave,Class
1,2.7,0,-688,-688,-688,2
1,2.72,0,-692,-692,-692,2
1,2.74,0,-697,-697,-697,2
1,2.76,0,-696.5,-696.5,-696.5,2
1,2.78,0,-702.5,-702.5,-702.5,2
1,2.8,0,-705.5,-705.5,-705.5,2
1,2.82,0,-710.5,-710.5,-710.5,2
1,2.84,0,-713.5,-713.5,-713.5,2
1,2.86,-2,-711.5,-711.5,-711.5,2
1,2.88,0,-699.5,-699.5,-699.5,2
1,2.9,0,-702.5,-702.5,-702.5,2
1,2.92,0,-699.5,-699.5,-699.5,2
1,2.94,0,-702.5,-702.5,-702.5,2
1,2.96,0,-745.5,-745.5,-745.5,2
1,2.98,0,-753,-753,-753,2
1,3,-1,-756,-756,-756,2
1,3.02,-1,-775.5,-775.5,-775.5,2
1,3.04,-1,-811.5,-811.5,-811.5,2
1,3.06,0,-790.5,-790.5,-790.5,2
1,3.08,-1,-763.5,-763.5,-763.5,2
1,3.1,-1,-773,-773,-773,2
1,3.12,0,-776,-776,-776,2
1,3.14,0,-778,-778,-778,2
1,3.16,-3,-782,-782,-782,2
1,3.18,0,-801.5,-801.5,-801.5,2
1,3.2,0,-807.5,-807.5,-807.5,2
1,3.22,0,-819.5,-819.5,-819.5,2
1,3.24,0,-869.5,-869.5,-869.5,2
1,3.26,0,-895,-895,-895,2
1,3.28,1,-912,-912,-912,2
1,3.3,2,-928.5,-928.5,-928.5,2
1,3.32,-1,-973,-973,-973,2
1,3.34,0,-988.5,-988.5,-988.5,2
1,3.36,-1,-1005,-1005,-1005,2
1,3.38,0,-1038.5,-1038.5,-1038.5,2
1,3.4,0,-1055,-1055,-1055,2
1,3.42,0,-1079,-1079,-1079,2
1,3.44,0,-1098.5,-1098.5,-1098.5,2
1,3.46,-1,-1156,-1156,-1156,2
1,3.48,0,-1188.5,-1188.5,-1188.5,2
1,3.5,0,-1209,-1209,-1209,2
1,3.52,-1,-1216.5,-1216.5,-1216.5,2
1,3.54,0,-1246.5,-1246.5,-1246.5,2
1,3.56,0,-1274,-1274,-1274,2
1,3.58,2,-1299.5,-1299.5,-1299.5,2
1,3.6,-1,-1351.5,-1351.5,-1351.5,2
1,3.62,-1,-1379.5,-1379.5,-1379.5,2
1,3.64,0,-1414,-1414,-1414,2
1,3.66,-2,-1451,-1451,-1451,2
1,3.68,0,-1500.5,-1500.5,-1500.5,2
1,3.7,0,-1510,-1510,-1510,2
1,3.72,0,-1511.5,-1511.5,-1511.5,2
1,3.74,0,-1506,-1506,-1506,2
1,3.76,-2,-1510,-1510,-1510,2
1,3.78,0,-1519,-1519,-1519,2
1,3.8,0,-1520,-1520,-1520,2
1,3.82,0,-1530.5,-1530.5,-1530.5,2
1,3.84,0,-1545,-1545,-1545,2
1,3.86,0,-1548.5,-1548.5,-1548.5,2
1,3.88,-1,-1578,-1578,-1578,2
1,3.9,-1,-1589.5,-1589.5,-1589.5,2
1,3.92,0,-1593,-1593,-1593,2
1,3.94,-2,-1587,-1587,-1587,2
1,3.96,0,-1593.5,-1593.5,-1593.5,2
1,3.98,0,-1607.5,-1607.5,-1607.5,2
1,4,0,-1616.5,-1616.5,-1616.5,2
1,4.02,-2,-1613,-1613,-1613,2
1,4.04,0,-1608,-1608,-1608,2
1,4.06,0,-1613,-1613,-1613,2
1,4.08,0,-1609,-1609,-1609,2
1,4.1,0,-1613.5,-1613.5,-1613.5,2
1,4.12,0,-1613.5,-1613.5,-1613.5,2
1,4.14,0,-1612,-1612,-1612,2
1,4.16,-1,-1607,-1607,-1607,2
1,4.18,0,-1588,-1588,-1588,2
1,4.2,0,-1583,-1583,-1583,2
1,4.22,-2,-1579,-1579,-1579,2
1,4.24,0,-1575,-1575,-1575,2
1,4.26,0,-1574,-1574,-1574,2
1,4.28,0,-1567,-1567,-1567,2
1,4.3,0,-1565,-1565,-1565,2
1,4.32,-1,-1553.5,-1553.5,-1553.5,2
1,4.34,0,-1541.5,-1541.5,-1541.5,2
1,4.36,0,-1531,-1531,-1531,2
1,4.38,1,-1549.5,-1549.5,-1549.5,2
1,4.4,0,-1563,-1563,-1563,2
1,4.42,0,-1567.5,-1567.5,-1567.5,2
1,4.44,0,-1562.5,-1562.5,-1562.5,2
1,4.46,0,-1591.5,-1591.5,-1591.5,2
1,4.48,0,-1592.5,-1592.5,-1592.5,2
1,4.5,0,-1585.5,-1585.5,-1585.5,2
1,4.52,0,-1583.5,-1583.5,-1583.5,2
1,4.54,-2,-1570.5,-1570.5,-1570.5,2
1,4.56,0,-1550.5,-1550.5,-1550.5,2
1,4.58,0,-1536.5,-1536.5,-1536.5,2
1,4.6,0,-1531,-1531,-1531,2
1,4.62,0,-1524,-1524,-1524,2
1,4.64,-1,-1517.5,-1517.5,-1517.5,2
1,4.66,3,-1507,-1507,-1507,2
1,4.68,0,-1505.5,-1505.5,-1505.5,2
1,4.7,0,-1505.5,-1505.5,-1505.5,2
1,4.72,0,-1509,-1509,-1509,2
1,4.74,0,-1492,-1492,-1492,2
1,4.76,0,-1494.5,-1494.5,-1494.5,2
1,4.78,0,-1495,-1495,-1495,2
1,4.8,-1,-1489,-1489,-1489,2
1,4.82,-1,-1451.5,-1451.5,-1451.5,2
1,4.84,0,-1439.5,-1439.5,-1439.5,2
1,4.86,0,-1439,-1439,-1439,2
1,4.88,0,-1435.5,-1435.5,-1435.5,2
1,4.9,0,-1429.5,-1429.5,-1429.5,2
1,4.92,0,-1430.5,-1430.5,-1430.5,2
1,4.94,0,-1426.5,-1426.5,-1426.5,2
1,4.96,-1,-1409.5,-1409.5,-1409.5,2
1,4.98,0,-1403,-1403,-1403,2
1,5,0,-1398,-1398,-1398,2
1,5.02,0,-1385.5,-1385.5,-1385.5,2
1,5.04,0,-1368,-1368,-1368,2
1,5.06,-1,-1349,-1349,-1349,2
1,5.08,0,-1336,-1336,-1336,2
1,5.1,0,-1299.5,-1299.5,-1299.5,2
1,5.12,0,-1275,-1275,-1275,2
1,5.14,0,-1246.5,-1246.5,-1246.5,2
1,5.16,-2,-1210,-1210,-1210,2
1,5.18,-1,-1139.5,-1139.5,-1139.5,2
1,5.2,0,-1105.5,-1105.5,-1105.5,2
1,5.22,0,-1060,-1060,-1060,2
1,5.24,0,-964,-964,-964,2
1,5.26,-1,-892,-892,-892,2
1,5.28,-1,-825,-825,-825,2
1,5.3,-1,-764,-764,-764,2
1,5.32,0,-662.5,-662.5,-662.5,2
1,5.34,-1,-616.5,-616.5,-616.5,2
1,5.36,0,-569,-569,-569,2
1,5.38,0,-520,-520,-520,2
1,5.4,0,-509,-509,-509,2
1,5.42,0,-492.5,-492.5,-492.5,2
1,5.44,0,-489.5,-489.5,-489.5,2
1,5.46,0,-725,-725,-725,2
1,5.48,0,-741.5,-741.5,-741.5,2
1,5.5,0,-745.5,-745.5,-745.5,2
1,5.52,0,-754,-754,-754,2
1,5.54,-2,-753,-753,-753,2
1,5.56,0,-755.5,-755.5,-755.5,2
1,5.58,0,-755.5,-755.5,-755.5,2
1,5.6,0,-757,-757,-757,2
1,5.62,0,-755,-755,-755,2
1,5.64,0,-757,-757,-757,2
1,5.66,1,-755.5,-755.5,-755.5,2
1,5.68,-2,-758.5,-758.5,-758.5,2
1,5.7,0,-768,-768,-768,2
1,5.72,2,-768,-768,-768,2
1,5.74,0,-762.5,-762.5,-762.5,2
1,5.76,0,-760,-760,-760,2
1,5.78,0,-786,-786,-786,2
1,5.8,0,-799,-799,-799,2
1,5.82,-2,-780.5,-780.5,-780.5,2
1,5.84,0,-791,-791,-791,2
1,5.86,0,-808.5,-808.5,-808.5,2
1,5.88,0,-861.5,-861.5,-861.5,2
1,5.9,0,-901.5,-901.5,-901.5,2
1,5.92,0,-939.5,-939.5,-939.5,2
1,5.94,2,-969,-969,-969,2
1,5.96,0,-1029.5,-1029.5,-1029.5,2
1,5.98,0,-1084,-1084,-1084,2
1,6,-1,-1106,-1106,-1106,2
1,6.02,-1,-1114,-1114,-1114,2
1,6.04,0,-1149.5,-1149.5,-1149.5,2
1,6.06,-1,-1169,-1169,-1169,2
1,6.08,0,-1170,-1170,-1170,2
1,6.1,0,-1165,-1165,-1165,2
1,6.12,0,-1164,-1164,-1164,2
1,6.14,1,-1171,-1171,-1171,2
1,6.16,-2,-1172.5,-1172.5,-1172.5,2
1,6.18,0,-1161,-1161,-1161,2
1,6.2,0,-1161,-1161,-1161,2
1,6.22,0,-1135.5,-1135.5,-1135.5,2
1,6.24,-1,-1015,-1015,-1015,2
1,6.26,0,-956,-956,-956,2
1,6.28,-1,-895,-895,-895,2
1,6.3,0,-839,-839,-839,2
1,6.32,-1,-792.5,-792.5,-792.5,2
1,6.34,0,-779.5,-779.5,-779.5,2
1,6.36,0,-763.5,-763.5,-763.5,2
1,6.38,0,-782.5,-782.5,-782.5,2
1,6.4,0,-806,-806,-806,2
1,6.42,0,-823,-823,-823,2
1,6.44,0,-834.5,-834.5,-834.5,2
1,6.46,0,-856.5,-856.5,-856.5,2
1,6.48,0,-880,-880,-880,2
1,6.5,0,-936.5,-936.5,-936.5,2
1,6.52,0,-1041.5,-1041.5,-1041.5,2
1,6.54,0,-1123.5,-1123.5,-1123.5,2
1,6.56,1,-1207,-1207,-1207,2
1,6.58,0,-1273.5,-1273.5,-1273.5,2
1,6.6,0,-1379.5,-1379.5,-1379.5,2
1,6.62,0,-1425,-1425,-1425,2
1,6.64,1,-1451.5,-1451.5,-1451.5,2
1,6.66,0,-1480.5,-1480.5,-1480.5,2
1,6.68,0,-1474.5,-1474.5,-1474.5,2
1,6.7,-2,-1456.5,-1456.5,-1456.5,2
1,6.72,0,-1457.5,-1457.5,-1457.5,2
1,6.74,0,-1485.5,-1485.5,-1485.5,2
1,6.76,0,-1525.5,-1525.5,-1525.5,2
1,6.78,10,-1547.5,-1547.5,-1547.5,2
1,6.8,12,-1549,-1549,-1549,2
1,6.82,4,-1538,-1538,-1538,2
1,6.84,-1,-1513,-1513,-1513,2
1,6.86,0,-1476,-1476,-1476,2
1,6.88,0,-1383.5,-1383.5,-1383.5,2
1,6.9,0,-1308.5,-1308.5,-1308.5,2
1,6.92,0,-1223,-1223,-1223,2
1,6.94,2,-1126,-1126,-1126,2
1,6.96,0,-925,-925,-925,2
1,6.98,-1,-867.5,-867.5,-867.5,2
1,7,0,-827,-827,-827,2
1,7.02,-1,-690,-690,-690,2
1,7.04,0,-633.5,-633.5,-633.5,2
1,7.06,0,-611,-611,-611,2
1,7.08,-1,-737,-737,-737,2
1,7.1,0,-774,-774,-774,2
1,7.12,0,-772.5,-772.5,-772.5,2
1,7.14,0,-773,-773,-773,2
1,7.16,-1,-772.5,-772.5,-772.5,2
1,7.18,-1,-772,-772,-772,2
1,7.2,-2,-767.5,-767.5,-767.5,2
1,7.22,0,-768.5,-768.5,-768.5,2
1,7.24,0,-764.5,-764.5,-764.5,2
1,7.26,0,-765.5,-765.5,-765.5,2
1,7.28,-2,-764.5,-764.5,-764.5,2
1,7.3,1,-761,-761,-761,2
1,7.32,-1,-761,-761,-761,2
1,7.34,0,-760.5,-760.5,-760.5,2
1,7.36,0,-759,-759,-759,2
1,7.38,0,-756,-756,-756,2
1,7.4,0,-757,-757,-757,2
1,7.42,1,-754.5,-754.5,-754.5,2
1,7.44,0,-772.5,-772.5,-772.5,2
1,7.46,-1,-795,-795,-795,2
1,7.48,0,-802.5,-802.5,-802.5,2
1,7.5,-1,-814.5,-814.5,-814.5,2
1,7.52,0,-898,-898,-898,2
1,7.54,0,-954.5,-954.5,-954.5,2
1,7.56,0,-1012.5,-1012.5,-1012.5,2
1,7.58,0,-1064,-1064,-1064,2
1,7.6,0,-1180,-1180,-1180,2
1,7.62,0,-1240.5,-1240.5,-1240.5,2
1,7.64,-1,-1295,-1295,-1295,2
1,7.66,0,-1362,-1362,-1362,2
1,7.68,0,-1396,-1396,-1396,2
1,7.7,0,-1426.5,-1426.5,-1426.5,2
1,7.72,0,-1470.5,-1470.5,-1470.5,2
1,7.74,0,-1486,-1486,-1486,2
1,7.76,0,-1463,-1463,-1463,2
1,7.78,0,-1479.5,-1479.5,-1479.5,2
1,7.8,0,-1474.5,-1474.5,-1474.5,2
1,7.82,-1,-1462,-1462,-1462,2
1,7.84,0,-1486,-1486,-1486,2
1,7.86,-1,-1494.5,-1494.5,-1494.5,2
1,7.88,18,-1538.5,-1538.5,-1538.5,2
1,7.9,29,-1558,-1558,-1558,2
1,7.92,84,-1581.5,-1581.5,-1581.5,2
1,7.94,114,-1619.5,-1619.5,-1619.5,2
1,7.96,105,-1625,-1625,-1625,2
1,7.98,40,-1622,-1622,-1622,2
1,8,0,-1605,-1605,-1605,2
1,8.02,0,-1505.5,-1505.5,-1505.5,2
1,8.04,0,-1447,-1447,-1447,2
1,8.06,1,-1339.5,-1339.5,-1339.5,2
1,8.08,-1,-1194,-1194,-1194,2
1,8.1,0,-867,-867,-867,2
1,8.12,-1,-767,-767,-767,2
1,8.14,1,-699.5,-699.5,-699.5,2
1,8.16,0,-670.5,-670.5,-670.5,2
1,8.18,0,-779.5,-779.5,-779.5,2
1,8.2,0,-782.5,-782.5,-782.5,2
1,8.22,0,-782,-782,-782,2
1,8.24,-1,-781.5,-781.5,-781.5,2
1,8.26,0,-778,-778,-778,2
1,8.28,0,-780,-780,-780,2
1,8.3,-1,-773,-773,-773,2
1,8.32,-2,-771,-771,-771,2
1,8.34,-1,-772.5,-772.5,-772.5,2
1,8.36,0,-770,-770,-770,2
1,8.38,0,-766,-766,-766,2
1,8.4,0,-767,-767,-767,2
1,8.42,0,-765,-765,-765,2
1,8.44,0,-763,-763,-763,2
1,8.46,0,-761.5,-761.5,-761.5,2
1,8.48,0,-760.5,-760.5,-760.5,2
1,8.5,0,-762.5,-762.5,-762.5,2
1,8.52,0,-761.5,-761.5,-761.5,2
1,8.54,0,-762,-762,-762,2
1,8.56,0,-758,-758,-758,2
1,8.58,1,-758.5,-758.5,-758.5,2
1,8.6,0,-799,-799,-799,2
1,8.62,0,-823,-823,-823,2
1,8.64,0,-845.5,-845.5,-845.5,2
1,8.66,0,-874.5,-874.5,-874.5,2
1,8.68,0,-898.5,-898.5,-898.5,2
1,8.7,1,-954.5,-954.5,-954.5,2
1,8.72,1,-1016.5,-1016.5,-1016.5,2
1,8.74,0,-1079,-1079,-1079,2
1,8.76,0,-1125.5,-1125.5,-1125.5,2
1,8.78,-1,-1180.5,-1180.5,-1180.5,2
1,8.8,0,-1250.5,-1250.5,-1250.5,2
1,8.82,0,-1306,-1306,-1306,2
1,8.84,0,-1367.5,-1367.5,-1367.5,2
1,8.86,-1,-1416,-1416,-1416,2
1,8.88,0,-1471.5,-1471.5,-1471.5,2
1,8.9,0,-1495,-1495,-1495,2
1,8.92,0,-1525,-1525,-1525,2
1,8.94,-1,-1523,-1523,-1523,2
1,8.96,0,-1506,-1506,-1506,2
1,8.98,0,-1498,-1498,-1498,2
1,9,-1,-1487.5,-1487.5,-1487.5,2
1,9.02,0,-1445,-1445,-1445,2
1,9.04,0,-1427,-1427,-1427,2
1,9.06,0,-1410,-1410,-1410,2
1,9.08,0,-1378,-1378,-1378,2
1,9.1,-1,-1359.5,-1359.5,-1359.5,2
1,9.12,0,-1346,-1346,-1346,2
1,9.14,0,-1332.5,-1332.5,-1332.5,2
1,9.16,0,-1308.5,-1308.5,-1308.5,2
1,9.18,0,-1287.5,-1287.5,-1287.5,2
1,9.2,2,-1244,-1244,-1244,2
1,9.22,1,-1179.5,-1179.5,-1179.5,2
1,9.24,0,-957,-957,-957,2
1,9.26,-1,-816,-816,-816,2
1,9.28,0,-707,-707,-707,2
1,9.3,0,-720,-720,-720,2
1,9.32,0,-736,-736,-736,2
1,9.34,0,-775,-775,-775,2
1,9.36,-2,-777,-777,-777,2
1,9.38,-1,-777,-777,-777,2
1,9.4,0,-776,-776,-776,2
1,9.42,0,-773.5,-773.5,-773.5,2
1,9.44,-1,-772.5,-772.5,-772.5,2
1,9.46,0,-770.5,-770.5,-770.5,2
1,9.48,0,-770.5,-770.5,-770.5,2
1,9.5,0,-768,-768,-768,2
1,9.52,0,-764.5,-764.5,-764.5,2
1,9.54,0,-765,-765,-765,2
1,9.56,-1,-764.5,-764.5,-764.5,2
1,9.58,0,-761,-761,-761,2
1,9.6,0,-760.5,-760.5,-760.5,2
1,9.62,0,-760.5,-760.5,-760.5,2
1,9.64,0,-758.5,-758.5,-758.5,2
1,9.66,0,-854,-854,-854,2
1,9.68,-1,-867,-867,-867,2
1,9.7,0,-861,-861,-861,2
1,9.72,0,-854.5,-854.5,-854.5,2
1,9.74,0,-884.5,-884.5,-884.5,2
1,9.76,0,-910.5,-910.5,-910.5,2
1,9.78,0,-925,-925,-925,2
1,9.8,0,-976.5,-976.5,-976.5,2
1,9.82,-1,-1005,-1005,-1005,2
1,9.84,0,-1018,-1018,-1018,2
1,9.86,0,-1037.5,-1037.5,-1037.5,2
1,9.88,0,-1108.5,-1108.5,-1108.5,2
1,9.9,0,-1139,-1139,-1139,2
1,9.92,-1,-1172,-1172,-1172,2
1,9.94,1,-1224,-1224,-1224,2
1,9.96,0,-1245,-1245,-1245,2
1,9.98,0,-1255.5,-1255.5,-1255.5,2
1,10,0,-1242,-1242,-1242,2
1,10.02,0,-1205,-1205,-1205,2
1,10.04,0,-1204,-1204,-1204,2
1,10.06,-1,-1182,-1182,-1182,2
1,10.08,-1,-1165,-1165,-1165,2
1,10.1,0,-1168,-1168,-1168,2
1,10.12,-2,-1172,-1172,-1172,2
1,10.14,-1,-1185,-1185,-1185,2
1,10.16,0,-1207.5,-1207.5,-1207.5,2
1,10.18,0,-1208.5,-1208.5,-1208.5,2
1,10.2,1,-1194.5,-1194.5,-1194.5,2
1,10.22,0,-1133,-1133,-1133,2
1,10.24,0,-1098,-1098,-1098,2
1,10.26,1,-1081.5,-1081.5,-1081.5,2
1,10.28,0,-1054.5,-1054.5,-1054.5,2
1,10.3,0,-923.5,-923.5,-923.5,2
1,10.32,0,-832,-832,-832,2
1,10.34,0,-760.5,-760.5,-760.5,2
1,10.36,0,-690,-690,-690,2
1,10.38,0,-731.5,-731.5,-731.5,2
1,10.4,0,-769.5,-769.5,-769.5,2
1,10.42,-1,-774,-774,-774,2
1,10.44,0,-772,-772,-772,2
1,10.46,0,-770.5,-770.5,-770.5,2
1,10.48,-2,-771,-771,-771,2
1,10.5001,1,-767,-767,-767,2
1,10.5201,-2,-764,-764,-764,2
1,10.5401,0,-764.5,-764.5,-764.5,2
1,10.5601,0,-763.5,-763.5,-763.5,2
1,10.5801,1,-760.5,-760.5,-760.5,2
1,10.6001,0,-761.5,-761.5,-761.5,2
1,10.6201,0,-761.5,-761.5,-761.5,2
1,10.6401,0,-760.5,-760.5,-760.5,2
1,10.6601,0,-757.5,-757.5,-757.5,2
1,10.6801,-1,-757,-757,-757,2
1,10.7001,0,-755,-755,-755,2
1,10.7201,0,-760,-760,-760,2
1,10.7401,-1,-753.5,-753.5,-753.5,2
1,10.7601,2,-742.5,-742.5,-742.5,2
1,10.7801,0,-739,-739,-739,2
1,10.8001,0,-736,-736,-736,2
1,10.8201,0,-736.5,-736.5,-736.5,2
1,10.8401,-1,-740.5,-740.5,-740.5,2
1,10.8601,0,-750.5,-750.5,-750.5,2
1,10.8801,0,-769,-769,-769,2
1,10.9001,0,-795.5,-795.5,-795.5,2
1,10.9201,1,-819,-819,-819,2
1,10.9401,0,-890.5,-890.5,-890.5,2
1,10.9601,0,-943,-943,-943,2
1,10.9801,0,-997,-997,-997,2
1,11.0001,0,-1134,-1134,-1134,2
1,11.0201,0,-1218,-1218,-1218,2
1,11.0401,0,-1289,-1289,-1289,2
1,11.0601,-2,-1344.5,-1344.5,-1344.5,2
1,11.0801,0,-1472,-1472,-1472,2
1,11.1001,-1,-1546,-1546,-1546,2
1,11.1201,0,-1600,-1600,-1600,2
1,11.1401,0,-1682.5,-1682.5,-1682.5,2
1,11.1601,0,-1727.5,-1727.5,-1727.5,2
1,11.1801,-1,-1775,-1775,-1775,2
1,11.2001,0,-1807,-1807,-1807,2
1,11.2201,0,-1866,-1866,-1866,2
1,11.2401,0,-1903.5,-1903.5,-1903.5,2
1,11.2601,0,-1938.5,-1938.5,-1938.5,2
1,11.2801,0,-1984,-1984,-1984,2
1,11.3001,0,-2002,-2002,-2002,2
1,11.3201,-2,-2000,-2000,-2000,2
1,11.3401,0,-1974.5,-1974.5,-1974.5,2
1,11.3601,0,-1841,-1841,-1841,2
1,11.3801,0,-1685,-1685,-1685,2
1,11.4001,1,-1407,-1407,-1407,2
1,11.4201,0,-845,-845,-845,2
1,11.4401,-1,-799.5,-799.5,-799.5,2
1,11.4601,0,-858.5,-858.5,-858.5,2
1,11.4801,0,-853,-853,-853,2
1,11.5001,0,-835,-835,-835,2
1,11.5201,0,-828.5,-828.5,-828.5,2
1,11.5401,0,-824,-824,-824,2
1,11.5601,0,-817,-817,-817,2
1,11.5801,0,-812.5,-812.5,-812.5,2
1,11.6001,-1,-807.5,-807.5,-807.5,2
1,11.6201,0,-805,-805,-805,2
1,11.6401,0,-799,-799,-799,2
1,11.6601,-2,-796,-796,-796,2
1,11.6801,0,-795,-795,-795,2
1,11.7001,-1,-790.5,-790.5,-790.5,2
1,11.7201,0,-788.5,-788.5,-788.5,2
1,11.7401,1,-787,-787,-787,2
1,11.7601,0,-785,-785,-785,2
1,11.7801,0,-783.5,-783.5,-783.5,2
1,11.8001,-1,-782,-782,-782,2
1,11.8201,-2,-781,-781,-781,2
1,11.8401,1,-781.5,-781.5,-781.5,2
1,11.8601,0,-778.5,-778.5,-778.5,2
1,11.8801,0,-766.5,-766.5,-766.5,2
1,11.9001,0,-768,-768,-768,2
1,11.9201,-1,-776,-776,-776,2
1,11.9401,-1,-788,-788,-788,2
1,11.9601,-1,-805.5,-805.5,-805.5,2
1,11.9801,0,-817,-817,-817,2
1,12.0001,-1,-859,-859,-859,2
1,12.0201,0,-891,-891,-891,2
1,12.0401,3,-925,-925,-925,2
1,12.0601,0,-1001.5,-1001.5,-1001.5,2
1,12.0801,0,-1039,-1039,-1039,2
1,12.1001,0,-1075.5,-1075.5,-1075.5,2
1,12.1201,0,-1113,-1113,-1113,2
1,12.1401,-1,-1219.5,-1219.5,-1219.5,2
1,12.1601,0,-1262.5,-1262.5,-1262.5,2
1,12.1801,-1,-1288,-1288,-1288,2
1,12.2001,0,-1361,-1361,-1361,2
1,12.2201,-1,-1389.5,-1389.5,-1389.5,2
1,12.2401,0,-1426.5,-1426.5,-1426.5,2
1,12.2601,2,-1461.5,-1461.5,-1461.5,2
1,12.2801,0,-1458,-1458,-1458,2
1,12.3001,0,-1469,-1469,-1469,2
1,12.3201,-1,-1473.5,-1473.5,-1473.5,2
1,12.3401,-1,-1474,-1474,-1474,2
1,12.3601,0,-1466.5,-1466.5,-1466.5,2
1,12.3801,0,-1460,-1460,-1460,2
1,12.4001,0,-1458.5,-1458.5,-1458.5,2
1,12.4201,0,-1444.5,-1444.5,-1444.5,2
1,12.4401,0,-1443.5,-1443.5,-1443.5,2
1,12.4601,50,-1456.5,-1456.5,-1456.5,2
1,12.4801,67,-1521,-1521,-1521,2
1,12.5001,90,-1533.5,-1533.5,-1533.5,2
1,12.5201,114,-1545,-1545,-1545,2
1,12.5401,117,-1554,-1554,-1554,2
1,12.5601,116,-1535,-1535,-1535,2
1,12.5801,111,-1529.5,-1529.5,-1529.5,2
1,12.6001,110,-1520,-1520,-1520,2
1,12.6201,108,-1517,-1517,-1517,2
1,12.6401,57,-1502,-1502,-1502,2
1,12.6601,1,-1472,-1472,-1472,2
1,12.6801,0,-1428.5,-1428.5,-1428.5,2
1,12.7001,0,-1249.5,-1249.5,-1249.5,2
1,12.7201,-1,-1090,-1090,-1090,2
1,12.7401,0,-923.5,-923.5,-923.5,2
1,12.7601,0,-692.5,-692.5,-692.5,2
1,12.7801,0,-792,-792,-792,2
1,12.8001,-3,-804,-804,-804,2
1,12.8201,0,-806,-806,-806,2
1,12.8401,0,-803.5,-803.5,-803.5,2
1,12.8601,0,-800,-800,-800,2
1,12.8801,-2,-797.5,-797.5,-797.5,2
1,12.9001,0,-793.5,-793.5,-793.5,2
1,12.9201,0,-790,-790,-790,2
1,12.9401,0,-786,-786,-786,2
1,12.9601,-2,-788,-788,-788,2
1,12.9801,-1,-784.5,-784.5,-784.5,2
1,13.0001,0,-783,-783,-783,2
1,13.0201,0,-779,-779,-779,2
1,13.0401,0,-777,-777,-777,2
1,13.0601,0,-777,-777,-777,2
1,13.0801,0,-778.5,-778.5,-778.5,2
1,13.1001,1,-775,-775,-775,2
1,13.1201,-1,-773.5,-773.5,-773.5,2
1,13.1401,0,-773,-773,-773,2
1,13.1601,0,-771.5,-771.5,-771.5,2
1,13.1801,0,-771.5,-771.5,-771.5,2
1,13.2001,0,-768.5,-768.5,-768.5,2
1,13.2201,-1,-768.5,-768.5,-768.5,2
1,13.2401,1,-766,-766,-766,2
1,13.2601,-1,-784,-784,-784,2
1,13.2801,0,-808,-808,-808,2
1,13.3001,-1,-816.5,-816.5,-816.5,2
1,13.3201,0,-824.5,-824.5,-824.5,2
1,13.3401,0,-815,-815,-815,2
1,13.3601,0,-807.5,-807.5,-807.5,2
1,13.3801,-2,-812,-812,-812,2
1,13.4001,0,-835.5,-835.5,-835.5,2
1,13.4201,0,-859,-859,-859,2
1,13.4401,0,-894,-894,-894,2
1,13.4601,0,-927,-927,-927,2
1,13.4801,0,-940,-940,-940,2
1,13.5001,0,-968,-968,-968,2
1,13.5201,0,-996,-996,-996,2
1,13.5401,-2,-1023.5,-1023.5,-1023.5,2
1,13.5601,0,-1033.5,-1033.5,-1033.5,2
1,13.5801,0,-1037.5,-1037.5,-1037.5,2
1,13.6001,0,-1023.5,-1023.5,-1023.5,2
1,13.6201,0,-1033.5,-1033.5,-1033.5,2
1,13.6401,0,-1043.5,-1043.5,-1043.5,2
1,13.6601,-1,-1045.5,-1045.5,-1045.5,2
1,13.6801,0,-1056.5,-1056.5,-1056.5,2
1,13.7001,0,-1073.5,-1073.5,-1073.5,2
1,13.7201,-1,-1093.5,-1093.5,-1093.5,2
1,13.7401,0,-1112.5,-1112.5,-1112.5,2
1,13.7601,0,-1117.5,-1117.5,-1117.5,2
1,13.7801,0,-1130.5,-1130.5,-1130.5,2
1,13.8001,0,-1146,-1146,-1146,2
1,13.8201,0,-1191,-1191,-1191,2
1,13.8401,0,-1215.5,-1215.5,-1215.5,2
1,13.8601,0,-1242,-1242,-1242,2
1,13.8801,1,-1276,-1276,-1276,2
1,13.9001,0,-1329,-1329,-1329,2
1,13.9201,0,-1342.5,-1342.5,-1342.5,2
1,13.9401,0,-1338.5,-1338.5,-1338.5,2
1,13.9601,0,-1282.5,-1282.5,-1282.5,2
1,13.9801,0,-1191.5,-1191.5,-1191.5,2
1,14.0001,0,-1069.5,-1069.5,-1069.5,2
1,14.0201,-1,-946.5,-946.5,-946.5,2
1,14.0401,-1,-779.5,-779.5,-779.5,2
1,14.0601,0,-763,-763,-763,2
1,14.0801,0,-766,-766,-766,2
1,14.1001,0,-790.5,-790.5,-790.5,2
1,14.1201,0,-790.5,-790.5,-790.5,2
1,14.1401,0,-787,-787,-787,2
1,14.1601,1,-787,-787,-787,2
1,14.1801,0,-781.5,-781.5,-781.5,2
1,14.2001,0,-779,-779,-779,2
1,14.2201,0,-779.5,-779.5,-779.5,2
1,14.2401,0,-778.5,-778.5,-778.5,2
1,14.2601,0,-776,-776,-776,2
1,14.2801,1,-775.5,-775.5,-775.5,2
1,14.3001,1,-771,-771,-771,2
1,14.3201,0,-764.5,-764.5,-764.5,2
1,14.3401,0,-757.5,-757.5,-757.5,2
1,14.3601,0,-751.5,-751.5,-751.5,2
