ave_filt_force,med_filt_force,ave_filt_mag,med_filt_mag,Class
668.38,679.5,-3262.7599999999998,-3520.75,3
662.7600000000001,679.5,-3266.16,-3520.75,3
654.0000000000001,679.5,-3273.4000000000005,-3521.25,3
642.36,679.5,-3277.1300000000006,-3609.0,3
629.64,679.5,-3278.76,-3609.0,3
616.86,679.5,-3277.68,-3609.0,3
604.0799999999999,679.5,-3265.31,-3609.0,3
591.3599999999999,679.5,-3250.8300000000004,-3609.0,3
578.6999999999999,679.5,-3235.6099999999997,-3609.0,3
566.0,679.5,-3224.3599999999997,-3609.0,3
553.3599999999999,679.5,-3212.69,-3609.0,3
540.62,679.5,-3201.12,-3609.0,3
527.9,679.5,-3189.31,-3609.0,3
515.02,679.5,-3178.0399999999995,-3609.0,3
502.1,679.5,-3168.0399999999995,-3609.0,3
488.98,679.5,-3159.83,-3609.0,3
475.6,679.5,-3152.1899999999996,-3609.0,3
462.21999999999997,679.5,-3205.86,-3609.0,3
448.7,679.5,-3206.68,-3609.0,3
436.59999999999997,676.5,-3203.9199999999996,-3609.0,3
425.6,654.5,-3198.2400000000002,-3609.0,3
416.02000000000004,627.5,-3188.7400000000002,-3609.0,3
407.38,603.5,-3177.3,-3609.0,3
400.24000000000007,571.0,-3111.5800000000004,-3609.0,3
393.32,507.5,-3116.1200000000003,-3609.0,3
386.78000000000003,424.0,-3128.78,-3668.25,3
380.32,381.0,-3143.47,-3739.75,3
373.88,379.0,-3164.6200000000003,-3759.5,3
368.70000000000005,379.0,-3187.8,-3782.25,3
364.32000000000005,379.0,-3212.19,-3841.25,3
359.96,379.0,-3236.67,-3920.0,3
355.61999999999995,379.0,-3254.8800000000006,-3968.0,3
351.2,379.0,-3267.7500000000005,-4035.75,3
346.88,379.0,-3269.09,-4035.75,3
342.53999999999996,379.0,-3250.4100000000003,-3868.5,3
338.38,379.0,-3225.1000000000004,-3682.5,3
334.62,379.0,-3195.54,-3459.25,3
330.99999999999994,379.0,-3161.65,-3309.0,3
327.85999999999996,379.0,-3126.4500000000003,-3279.25,3
324.92,379.0,-3089.47,-3141.75,3
322.2,379.0,-3051.2799999999997,-2985.5,3
320.1,379.0,-3010.81,-2915.75,3
318.1000000000001,379.0,-2970.4500000000003,-2790.0,3
316.32000000000005,379.0,-2931.9,-2671.5,3
315.06,379.0,-2896.3199999999997,-2649.5,3
314.12,379.0,-2954.38,-2649.5,3
313.9,379.0,-2918.4900000000002,-2640.25,3
314.08000000000004,379.0,-2880.2999999999997,-2610.75,3
314.90000000000003,379.0,-2839.5,-2578.75,3
316.48,379.0,-2796.72,-2545.25,3
319.92,379.0,-2753.65,-2519.0,3
325.0,379.0,-2665.01,-2514.25,3
333.58000000000004,415.5,-2621.78,-2501.5,3
345.14,468.0,-2584.09,-2459.5,3
357.76,488.0,-2546.87,-2422.25,3
370.44,489.0,-2513.5,-2401.0,3
383.02000000000004,490.0,-2492.29,-2401.0,3
395.42,492.5,-2473.69,-2401.0,3
407.76,494.0,-2452.2,-2401.0,3
420.32,499.0,-2431.9,-2401.0,3
433.1,513.0,-2415.4199999999996,-2401.0,3
445.96,527.0,-2402.1800000000003,-2401.0,3
458.70000000000005,543.0,-2389.6800000000003,-2401.0,3
471.32000000000005,558.0,-2375.43,-2401.0,3
483.86,566.0,-2353.2099999999996,-2401.0,3
495.88,584.5,-2323.04,-2401.0,3
507.90000000000003,599.5,-2284.4,-2401.0,3
519.96,601.0,-2234.37,-2401.0,3
532.0799999999999,602.0,-2178.79,-2365.25,3
542.86,602.5,-2122.01,-2303.75,3
552.62,604.5,-2066.38,-2253.75,3
561.04,607.0,-2015.7499999999998,-2243.25,3
568.74,610.0,-1967.78,-2195.75,3
574.7800000000001,615.5,-1972.6200000000001,-2195.75,3
580.56,619.0,-1905.96,-2078.25,3
585.24,619.0,-1825.33,-1920.75,3
589.78,619.0,-1733.59,-1766.5,3
594.3,619.0,-1628.6100000000001,-1580.5,3
597.46,619.0,-1516.7100000000003,-1358.25,3
600.08,619.0,-1410.43,-1201.0,3
603.0400000000001,619.5,-1297.75,-1056.25,3
606.08,621.0,-1192.35,-831.75,3
609.2,623.5,-1096.15,-676.25,3
612.16,625.5,-1007.9899999999999,-649.5,3
614.6999999999999,625.5,-937.94,-621.75,3
616.8,625.5,-868.6000000000001,-610.5,3
618.5600000000001,625.5,-799.4400000000002,-586.0,3
620.3000000000001,625.5,-732.54,-459.0,3
621.72,625.5,-666.9199999999998,-257.25,3
623.38,626.5,-602.9899999999999,-77.25,3
625.2,628.0,-541.1800000000001,44.5,3
626.36,629.0,-483.2700000000001,85.25,3
627.42,629.5,-426.83000000000004,120.25,3
628.16,630.0,-369.51000000000005,149.25,3
628.68,630.5,-309.99000000000007,162.75,3
628.9599999999999,631.5,-249.85000000000002,181.0,3
629.2,632.0,-190.35000000000002,196.75,3
629.5799999999999,632.5,-133.36,238.0,3
629.9399999999999,633.5,-78.89000000000001,278.25,3
630.28,634.5,-26.980000000000018,308.75,3
630.58,636.0,22.83999999999999,333.5,3
630.74,636.0,25.40999999999999,334.0,3
630.9000000000001,636.0,70.69999999999999,344.0,3
631.0400000000001,636.0,114.12,352.5,3
631.1,636.0,152.08,366.5,3
631.08,636.0,186.82999999999998,383.25,3
631.1999999999999,637.0,218.81,405.0,3
631.5,637.0,245.26999999999998,405.0,3
631.8,637.0,267.60999999999996,423.5,3
631.66,637.0,289.58,430.5,3
631.26,637.0,313.08,437.25,3
630.8,636.0,338.96,438.5,3
630.26,634.5,365.91,444.75,3
629.9200000000001,634.5,391.78000000000003,451.25,3
629.7400000000001,634.5,410.87,452.75,3
630.24,634.5,424.0,454.75,3
630.7199999999999,634.5,430.16999999999996,454.75,3
630.98,634.5,433.28,454.75,3
631.1000000000001,634.5,432.82,454.75,3
630.9600000000002,634.5,434.53999999999996,456.75,3
630.58,634.5,438.1,459.25,3
629.88,634.5,446.39000000000004,462.0,3
628.9600000000002,634.0,458.28999999999996,463.25,3
628.26,630.0,472.16,463.75,3
627.5799999999999,625.5,486.29,464.25,3
627.5,625.5,496.79,465.5,3
627.4200000000001,625.5,506.65999999999997,469.0,3
626.9600000000002,625.5,514.71,469.0,3
626.2800000000002,625.5,521.59,469.0,3
624.9000000000001,625.5,538.85,475.75,3
622.7400000000001,625.0,551.7,475.75,3
620.3600000000001,623.5,567.76,481.0,3
617.94,621.5,589.83,491.25,3
615.38,621.0,613.9200000000001,500.25,3
612.88,620.5,637.4399999999999,518.75,3
610.92,620.5,635.4399999999999,518.75,3
609.36,620.5,651.3399999999999,518.75,3
608.3199999999999,620.5,665.4399999999999,518.75,3
607.5600000000001,620.0,679.6700000000001,518.75,3
606.76,618.0,694.7800000000001,518.75,3
605.6,616.0,709.06,550.75,3
604.4,614.5,723.16,589.25,3
602.68,612.5,736.4499999999999,610.25,3
600.66,608.5,746.3,615.0,3
598.3,605.0,754.68,644.5,3
595.9399999999999,604.0,761.4900000000001,674.25,3
593.42,603.0,767.2500000000002,688.0,3
590.72,603.0,772.8200000000002,721.25,3
588.08,601.5,778.72,742.0,3
585.28,599.5,784.68,749.25,3
582.3999999999999,599.0,790.37,752.0,3
579.54,598.5,795.76,752.0,3
575.5400000000001,597.5,801.11,752.0,3
568.0400000000001,596.0,804.0200000000001,752.0,3
557.98,591.0,804.5900000000001,752.0,3
545.32,586.0,801.9400000000002,752.0,3
532.5999999999999,579.0,794.44,752.0,3
519.8199999999999,571.0,777.8399999999999,752.0,3
507.14,568.0,754.1099999999999,752.0,3
494.70000000000005,558.0,726.96,752.0,3
482.24,546.5,697.0499999999998,752.0,3
469.88,538.0,666.26,752.0,3
457.6,530.5,634.36,752.0,3
445.32000000000005,528.5,627.66,752.0,3
432.92,526.0,597.3,752.0,3
420.42,524.0,569.3,752.0,3
407.94,522.5,544.7099999999998,752.0,3
395.64,518.5,520.5099999999999,752.0,3
383.4,515.0,495.91999999999996,752.0,3
371.32,513.0,467.59,752.0,3
359.32,511.5,435.13,752.0,3
347.38,511.0,402.03,752.0,3
335.38,510.0,366.0,745.25,3
323.98,507.0,325.53,742.0,3
315.22,505.0,273.47999999999996,737.75,3
307.66,500.5,214.83999999999997,726.0,3
301.52,471.5,149.45,657.75,3
298.06,429.5,80.49999999999999,541.0,3
295.16,420.0,4.829999999999991,412.25,3
293.28000000000003,420.0,-76.84000000000002,339.5,3
292.4200000000001,420.0,-162.46,334.75,3
291.76000000000005,420.0,-252.09,213.5,3
291.28000000000003,420.0,-343.64,-197.75,3
291.24,420.0,-438.0400000000001,-593.25,3
292.15999999999997,420.0,-533.75,-761.5,3
293.16,420.0,-605.16,-865.0,3
293.92,420.0,-693.5600000000001,-902.5,3
293.90000000000003,420.0,-776.0400000000002,-905.75,3
293.64000000000004,420.0,-840.7299999999999,-908.75,3
293.14000000000004,420.0,-895.1,-909.5,3
292.74000000000007,420.0,-938.99,-910.75,3
292.6000000000001,420.0,-953.85,-910.75,3
293.06,420.0,-975.21,-910.75,3
294.16,420.0,-990.2300000000001,-910.75,3
295.62,420.0,-1001.7900000000001,-910.75,3
297.26,420.0,-1009.52,-910.75,3
299.14000000000004,420.0,-1015.5400000000002,-910.75,3
301.1,420.0,-1020.95,-910.75,3
303.04,420.0,-1025.07,-910.75,3
305.14,420.0,-1028.5600000000002,-910.75,3
307.35999999999996,420.0,-1031.0200000000002,-910.75,3
309.68000000000006,420.0,-1032.39,-910.75,3
313.24000000000007,420.0,-1032.1,-910.75,3
320.42,441.5,-1029.36,-910.75,3
330.42,470.5,-1024.71,-910.75,3
343.2,488.5,-1018.7100000000002,-910.75,3
356.02,495.5,-1009.15,-910.75,3
369.06,506.0,-988.88,-910.75,3
382.02,527.0,-967.3800000000001,-910.75,3
395.03999999999996,551.5,-944.94,-910.75,3
408.14000000000004,563.5,-922.26,-909.5,3
421.24,568.0,-900.81,-908.75,3
434.4,572.0,-880.9300000000001,-905.75,3
447.52000000000004,577.0,-886.72,-905.75,3
460.74000000000007,581.5,-867.33,-902.5,3
474.04,586.5,-847.34,-487.0,3
487.4800000000001,591.0,-826.8000000000001,-11.0,3
500.94000000000005,595.5,-805.43,54.0,3
514.3000000000001,600.0,-782.82,65.0,3
527.78,602.0,-757.8199999999999,81.25,3
541.3199999999999,604.5,-730.51,92.75,3
554.9399999999999,607.5,-703.53,106.5,3
568.4600000000002,611.0,-672.46,133.0,3
581.0200000000001,613.5,-635.53,156.75,3
590.72,615.0,-585.0399999999998,188.0,3
599.24,618.5,-524.3299999999999,219.75,3
606.4000000000001,623.0,-458.79999999999995,228.75,3
611.4800000000001,626.5,-391.44,261.25,3
616.5000000000001,630.0,-320.06,317.25,3
621.24,636.0,-248.32,341.5,3
625.2600000000001,641.0,-174.68,349.5,3
629.08,644.5,-98.44000000000001,368.75,3
632.5600000000001,647.5,-22.759999999999998,386.25,3
635.62,649.0,53.97000000000003,393.5,3
638.06,650.0,130.97,411.5,3
640.16,650.0,203.51,411.75,3
642.14,650.5,272.38000000000005,411.75,3
644.3000000000001,652.0,335.46000000000004,411.75,3
646.4399999999999,655.0,381.15999999999997,411.75,3
648.6,657.0,415.62999999999994,411.75,3
650.72,657.5,439.34999999999997,411.75,3
652.6800000000001,659.5,431.36999999999995,411.75,3
654.44,661.0,425.74,411.75,3
655.9,662.5,406.68000000000006,411.75,3
657.2,664.5,381.40000000000003,411.75,3
658.1800000000001,664.5,350.64,411.75,3
658.78,664.5,316.64,395.25,3
658.8599999999999,664.5,314.06,393.25,3
657.3999999999999,664.5,276.79,390.0,3
651.12,664.5,235.82,388.25,3
638.8199999999999,664.5,194.31,384.25,3
626.42,664.5,152.87,368.75,3
613.9399999999999,664.5,109.06000000000003,350.0,3
601.34,664.5,64.28,342.5,3
588.72,664.5,21.06,325.75,3
575.9,664.5,-18.05,301.5,3
563.12,664.5,-53.64999999999999,261.25,3
550.12,664.5,-87.24999999999999,220.0,3
537.1200000000001,664.5,-117.42,188.0,3
524.1,664.5,-145.32,164.0,3
511.05999999999995,664.5,-170.69000000000003,155.75,3
497.91999999999996,664.5,-194.51,140.25,3
484.79999999999995,664.5,-216.52,140.25,3
471.65999999999997,664.5,-237.76,140.25,3
458.46,664.5,-259.65999999999997,140.25,3
445.22,662.5,-287.17999999999995,140.25,3
431.74,656.5,-318.78999999999996,52.5,3
418.26,651.0,-357.57,-206.0,3
404.88,650.0,-401.37,-605.75,3
393.52,648.5,-453.06000000000006,-934.5,3
383.16,641.5,-517.5300000000001,-1019.75,3
373.64,624.5,-587.3900000000001,-1031.75,3
365.40000000000003,576.5,-663.33,-1036.5,3
358.26000000000005,422.0,-743.5799999999999,-1040.0,3
351.64,311.5,-829.98,-1050.0,3
345.4200000000001,311.5,-841.07,-1050.0,3
339.4000000000001,311.5,-935.01,-1079.5,3
333.32000000000005,311.5,-1031.54,-1114.75,3
327.58,311.5,-1127.7,-1137.0,3
321.59999999999997,311.5,-1221.29,-1152.25,3
316.1,311.5,-1314.1299999999999,-1182.0,3
311.14000000000004,311.5,-1406.3999999999999,-1232.5,3
306.56,311.5,-1496.06,-1272.75,3
302.3,311.5,-1583.64,-1299.75,3
298.02000000000004,311.5,-1666.0900000000004,-1319.25,3
293.64,311.5,-1743.8400000000001,-1365.75,3
288.82000000000005,311.5,-1815.08,-1425.25,3
283.26000000000005,311.5,-1869.17,-1447.25,3
277.62000000000006,311.5,-1915.5800000000002,-1454.25,3
273.34000000000003,311.5,-1955.59,-1458.25,3
269.36,311.5,-1990.38,-1460.75,3
265.54,311.5,-2020.8500000000004,-1483.75,3
262.34,311.5,-2046.3200000000004,-1540.5,3
259.84000000000003,311.5,-2062.6,-1579.0,3
257.88,311.5,-2076.4700000000003,-1604.5,3
256.26000000000005,311.5,-2088.27,-1649.5,3
255.16,311.5,-2098.05,-1681.25,3
254.79999999999998,311.5,-2140.75,-1710.0,3
256.24,311.5,-2151.11,-1732.5,3
262.7,327.5,-2158.67,-1742.25,3
275.22,342.5,-2166.53,-1761.25,3
287.96,355.5,-2176.23,-1783.0,3
300.9599999999999,377.0,-2185.54,-1811.75,3
314.18,392.5,-2148.55,-1811.75,3
327.38000000000005,394.5,-2158.0,-1834.0,3
340.65999999999997,397.5,-2168.54,-1840.0,3
353.90000000000003,405.5,-2180.15,-1840.0,3
367.26000000000005,420.0,-2191.43,-1840.0,3
380.64,431.0,-2200.0299999999997,-1840.0,3
393.8399999999999,439.5,-2207.51,-1840.0,3
407.2,446.0,-2214.7100000000005,-1840.0,3
420.64,448.5,-2221.55,-1840.0,3
434.11999999999995,451.0,-2228.84,-1840.0,3
447.7,463.0,-2236.4700000000003,-1840.0,3
461.26,482.0,-2243.2400000000002,-1840.0,3
474.84,493.5,-2243.48,-1840.0,3
488.52,508.5,-2239.1200000000003,-1840.0,3
502.2,533.5,-2227.3799999999997,-1840.0,3
515.9,557.5,-2210.3599999999997,-1834.0,3
527.46,569.5,-2187.0600000000004,-1811.75,3
538.02,576.0,-2150.7600000000007,-1789.0,3
547.72,588.0,-2109.29,-1767.25,3
556.22,603.5,-2064.04,-1742.25,3
563.9,617.5,-2015.9,-1732.5,3
571.24,625.0,-1963.22,-1725.75,3
578.1999999999999,632.5,-1989.31,-1725.75,3
584.8999999999999,644.5,-1932.82,-1706.75,3
591.1999999999999,655.0,-1872.9200000000003,-1681.25,3
596.98,659.5,-1811.96,-1649.5,3
602.72,660.5,-1750.92,-1604.5,3
608.1,662.0,-1689.64,-1579.0,3
613.1200000000001,664.0,-1602.72,-1567.25,3
617.9,666.0,-1542.1599999999999,-1516.75,3
622.5,667.5,-1482.46,-1446.5,3
627.18,668.5,-1426.71,-1405.25,3
631.9399999999999,670.5,-1374.64,-1392.75,3
637.1400000000001,673.5,-1329.1899999999998,-1388.5,3
643.02,676.0,-1301.3100000000002,-1380.25,3
648.8,678.0,-1281.28,-1337.0,3
653.02,679.5,-1265.86,-1271.5,3
656.9,680.0,-1252.7200000000003,-1216.0,3
660.66,680.5,-1239.4700000000003,-1148.5,3
663.96,681.0,-1225.1200000000001,-1093.75,3
666.6999999999999,681.5,-1209.8999999999999,-1064.5,3
669.0400000000001,682.0,-1193.6599999999999,-1038.0,3
671.2800000000001,682.5,-1178.11,-1018.75,3
673.24,682.5,-1162.7,-1004.5,3
674.44,682.5,-1146.74,-995.0,3
674.9200000000001,682.5,-1130.15,-995.0,3
674.6800000000001,682.5,-1113.0399999999997,-987.5,3
672.32,682.5,-1096.08,-987.5,3
666.6199999999999,682.5,-1079.2,-987.5,3
657.1199999999999,682.5,-1064.67,-987.5,3
643.94,682.5,-1097.57,-994.75,3
630.76,682.5,-1085.88,-994.75,3
617.5,682.5,-1071.57,-994.75,3
604.2,682.5,-1059.61,-994.75,3
590.8399999999999,682.5,-1049.3999999999999,-994.75,3
577.5,682.5,-1042.15,-994.75,3
564.3,682.5,-1005.6999999999999,-987.5,3
550.9200000000001,682.5,-1000.04,-987.5,3
537.48,682.5,-994.7400000000001,-987.5,3
524.02,682.5,-988.63,-987.5,3
510.42,682.5,-982.3299999999999,-987.5,3
496.84000000000003,682.5,-976.17,-987.5,3
483.2,682.5,-971.34,-987.5,3
469.52,681.5,-967.2499999999999,-987.5,3
455.84000000000003,681.0,-969.99,-987.5,3
442.15999999999997,680.5,-980.3000000000001,-987.5,3
428.46000000000004,679.5,-997.15,-987.5,3
414.74,678.0,-1017.08,-987.5,3
402.08000000000004,666.0,-1041.1200000000001,-987.5,3
391.70000000000005,645.5,-1069.43,-987.5,3
384.64,623.5,-1101.54,-987.5,3
377.58000000000004,560.0,-1134.94,-994.75,3
370.64000000000004,431.0,-1169.46,-998.75,3
364.26000000000005,359.0,-1206.3200000000002,-1021.25,3
358.8,359.0,-1244.79,-1044.0,3
353.44,359.0,-1285.24,-1052.0,3
347.71999999999997,359.0,-1326.37,-1062.25,3
343.08,359.0,-1368.6399999999999,-1073.0,3
338.8,359.0,-1437.19,-1082.5,3
334.66,359.0,-1481.68,-1103.25,3
331.06000000000006,359.0,-1531.3000000000002,-1127.0,3
328.02000000000004,359.0,-1584.35,-1135.5,3
325.58,359.0,-1641.59,-1162.25,3
323.38,359.0,-1702.8999999999999,-1191.75,3
321.65999999999997,359.0,-1677.4999999999998,-1191.75,3
320.08000000000004,359.0,-1749.2299999999998,-1196.25,3
318.68000000000006,359.0,-1825.1299999999999,-1204.5,3
317.42,359.0,-1910.25,-1256.0,3
316.14,359.0,-1999.5900000000001,-1312.0,3
315.0,359.0,-2093.4,-1328.0,3
313.42,359.0,-2194.87,-1478.75,3
311.62,359.0,-2296.06,-1772.75,3
310.06,359.0,-2390.27,-1984.0,3
308.64000000000004,359.0,-2472.16,-2137.25,3
307.92,359.0,-2528.0699999999997,-2327.5,3
307.58,359.0,-2578.8199999999997,-2515.0,3
307.86,359.0,-2627.9399999999996,-2625.75,3
310.1,359.0,-2682.79,-2668.25,3
315.82000000000005,379.5,-2744.9900000000002,-2738.5,3
325.4,399.0,-2813.7899999999995,-2822.75,3
338.76000000000005,408.5,-2891.36,-2897.0,3
352.02000000000004,431.0,-2969.6099999999997,-2959.75,3
365.46000000000004,460.0,-3051.0699999999997,-3010.75,3
378.7,474.0,-3130.02,-3061.25,3
392.16,489.5,-3209.24,-3122.5,3
405.66,517.0,-3290.34,-3285.0,3
419.21999999999997,547.5,-3403.17,-3421.75,3
432.82,570.5,-3487.06,-3488.25,3
446.56000000000006,586.5,-3571.81,-3549.5,3
460.32,599.5,-3657.7400000000002,-3648.75,3
474.24,604.5,-3743.11,-3744.25,3
488.2,605.0,-3827.9099999999994,-3770.0,3
502.24,606.5,-3799.7999999999997,-3770.0,3
516.32,608.5,-3886.46,-3878.25,3
530.5200000000001,612.0,-3970.35,-4062.25,3
544.7600000000001,617.0,-4049.95,-4335.75,3
558.98,619.0,-4125.11,-4575.5,3
573.1800000000001,620.0,-4197.53,-4676.0,3
586.34,621.0,-4264.79,-4893.75,3
597.24,621.0,-4325.7,-5104.0,3
604.78,623.0,-4380.13,-5154.25,3
612.4000000000001,626.5,-4428.89,-5154.25,3
620.0200000000001,633.5,-4476.960000000001,-5154.25,3
627.0800000000002,647.0,-4523.469999999999,-5154.25,3
633.3400000000001,658.5,-4569.329999999999,-5160.5,3
639.5200000000001,663.5,-4613.6,-5162.75,3
646.1,666.5,-4656.97,-5162.75,3
651.58,670.0,-4699.44,-5168.75,3
656.5600000000001,672.5,-4738.700000000001,-5168.75,3
661.4399999999998,674.0,-4774.100000000001,-5168.75,3
665.8199999999998,676.5,-4801.670000000001,-5168.75,3
669.56,679.0,-4820.35,-5168.75,3
672.6600000000001,683.5,-4831.42,-5168.75,3
675.4,688.5,-4833.66,-5168.75,3
677.6199999999999,693.0,-4913.220000000001,-5168.75,3
679.6999999999999,697.0,-4890.31,-5168.75,3
681.52,700.0,-4857.869999999999,-5168.75,3
683.32,703.0,-4811.03,-5158.5,3
685.06,705.0,-4752.18,-5150.75,3
686.5799999999999,705.0,-4686.41,-5148.5,3
688.58,705.5,-4559.7300000000005,-5141.75,3
690.8,706.0,-4479.200000000001,-5125.75,3
692.78,706.0,-4402.370000000001,-5103.0,3
694.76,706.5,-4335.890000000001,-5103.0,3
696.58,707.5,-4293.63,-5103.0,3
698.38,708.5,-4255.0199999999995,-5103.0,3
700.0999999999999,709.5,-4218.950000000001,-5103.0,3
702.0200000000001,710.0,-4178.05,-5103.0,3
703.7000000000002,710.5,-4131.11,-5103.0,3
705.0600000000002,711.0,-4076.02,-5103.0,3
706.12,711.0,-4012.2300000000005,-5089.0,3
707.1999999999999,711.0,-3950.8400000000006,-5066.25,3
708.1200000000001,711.5,-3892.6500000000005,-4989.0,3
709.18,712.0,-3837.6500000000005,-4859.25,3
710.04,712.5,-3782.94,-4639.25,3
710.9200000000001,713.0,-3727.6,-4398.75,3
711.6800000000001,713.0,-3670.5,-4191.5,3
712.44,713.5,-3611.55,-3854.5,3
713.0799999999999,714.5,-3549.3900000000003,-3499.25,3
713.72,715.0,-3485.0200000000004,-3230.75,3
714.2,715.0,-3420.4700000000003,-2963.25,3
714.6800000000001,715.5,-3354.7900000000004,-2658.5,3
715.0800000000002,716.0,-3401.68,-2658.5,3
715.5,716.5,-3333.6,-2463.5,3
715.8,717.0,-3261.94,-2441.5,3
716.0799999999999,717.5,-3187.42,-2438.5,3
716.28,718.0,-3111.92,-2411.5,3
716.54,718.0,-3037.09,-2383.5,3
716.76,718.0,-2918.28,-2346.75,3
716.96,718.0,-2845.3,-2306.0,3
717.14,718.5,-2774.19,-2274.5,3
717.2399999999999,719.0,-2706.8199999999997,-2212.0,3
717.26,719.0,-2639.24,-2170.0,3
717.28,719.0,-2571.7899999999995,-2142.0,3
717.34,719.0,-2504.1,-2071.5,3
717.26,719.0,-2435.91,-2009.75,3
717.1200000000001,719.0,-2367.83,-1992.25,3
716.94,719.0,-2299.1,-1979.25,3
716.6999999999999,718.5,-2231.21,-1959.75,3
716.42,718.0,-2165.06,-1942.75,3
716.12,718.0,-2101.6800000000003,-1931.5,3
715.9,718.0,-2043.95,-1915.25,3
715.78,717.5,-1991.1000000000001,-1892.75,3
715.72,717.5,-1942.5100000000002,-1881.0,3
715.68,717.5,-1902.39,-1853.5,3
715.68,717.5,-1866.36,-1826.25,3
715.82,717.5,-1835.69,-1817.75,3
715.8400000000001,717.5,-1809.57,-1789.0,3
715.9200000000001,717.5,-1790.28,-1765.5,3
716.1,717.5,-1773.71,-1756.0,3
716.3,717.5,-1810.33,-1756.0,3
716.4200000000001,717.5,-1800.8999999999999,-1746.75,3
716.58,717.5,-1794.95,-1744.25,3
716.5,717.5,-1791.53,-1743.25,3
715.5999999999999,717.5,-1789.81,-1743.25,3
713.9799999999999,717.5,-1790.1000000000001,-1743.25,3
710.4399999999999,717.5,-1750.39,-1743.25,3
703.6999999999999,717.0,-1750.0100000000002,-1743.25,3
691.6800000000001,716.0,-1749.5000000000002,-1743.25,3
677.1800000000001,716.0,-1747.5700000000002,-1743.25,3
662.74,715.5,-1743.1200000000001,-1743.25,3
648.38,715.0,-1732.0400000000002,-1735.5,3
634.04,714.5,-1712.0000000000002,-1723.75,3
619.7,713.5,-1690.29,-1715.25,3
605.3800000000001,713.0,-1667.27,-1692.5,3
591.02,713.0,-1642.25,-1667.75,3
576.7,713.0,-1617.47,-1655.75,3
562.34,712.5,-1593.36,-1649.75,3
547.96,712.0,-1571.5400000000002,-1637.75,3
533.52,712.0,-1550.83,-1625.0,3
519.12,712.0,-1530.8300000000002,-1623.75,3
504.68000000000006,712.0,-1516.41,-1622.25,3
490.3,712.0,-1507.44,-1618.5,3
475.80000000000007,710.0,-1500.03,-1611.5,3
461.3400000000001,708.0,-1495.1499999999999,-1611.5,3
446.82000000000005,707.5,-1494.8,-1611.5,3
434.35999999999996,706.5,-1504.02,-1611.5,3
425.42,704.5,-1515.17,-1611.5,3
417.44000000000005,684.0,-1569.91,-1618.5,3
409.70000000000005,646.5,-1574.6200000000001,-1618.5,3
402.4400000000001,581.0,-1577.99,-1618.5,3
396.14,469.0,-1579.67,-1618.5,3
390.53999999999996,421.5,-1578.5800000000002,-1618.5,3
385.85999999999996,421.5,-1572.8600000000004,-1611.5,3
382.09999999999997,421.5,-1530.5300000000002,-1603.0,3
378.92,421.5,-1524.8200000000002,-1594.75,3
375.86,421.5,-1517.78,-1584.0,3
372.88000000000005,421.5,-1510.51,-1572.25,3
370.38000000000005,421.5,-1505.0900000000001,-1563.25,3
368.18000000000006,421.5,-1500.6799999999998,-1553.25,3
366.2200000000001,421.5,-1497.99,-1538.5,3
364.4000000000001,421.5,-1496.8300000000002,-1538.5,3
362.54,421.5,-1495.75,-1538.5,3
360.81999999999994,421.5,-1495.5800000000002,-1538.5,3
359.1,421.5,-1496.2700000000002,-1538.5,3
357.5400000000001,421.5,-1498.4400000000003,-1538.5,3
356.00000000000006,421.5,-1502.27,-1538.5,3
355.14000000000004,421.5,-1507.19,-1548.0,3
354.38,421.5,-1513.6000000000001,-1563.25,3
353.6000000000001,421.5,-1520.5,-1584.0,3
352.8400000000001,421.5,-1527.84,-1594.75,3
352.1,421.5,-1535.34,-1603.25,3
351.44,421.5,-1542.08,-1614.25,3
351.06,421.5,-1549.19,-1622.25,3
351.46000000000004,421.5,-1556.8600000000001,-1632.25,3
352.68000000000006,421.5,-1564.46,-1648.75,3
355.76,421.5,-1611.95,-1657.5,3
361.98,462.0,-1618.8,-1657.5,3
373.38,508.5,-1623.1399999999999,-1657.5,3
387.32,545.5,-1626.79,-1657.5,3
401.23999999999995,561.0,-1630.1200000000001,-1657.5,3
415.14,564.0,-1636.15,-1667.0,3
429.14,574.0,-1603.1100000000004,-1667.0,3
443.25999999999993,590.0,-1616.17,-1683.5,3
457.38,602.5,-1629.8799999999999,-1721.25,3
471.5,612.5,-1645.09,-1762.25,3
485.68,618.0,-1660.9499999999998,-1786.5,3
499.8,622.5,-1677.1,-1801.5,3
513.9399999999999,626.5,-1693.3400000000001,-1816.0,3
528.02,631.0,-1709.73,-1838.25,3
542.1400000000001,635.5,-1725.61,-1850.75,3
556.3,652.5,-1737.37,-1857.75,3
570.4399999999999,671.5,-1744.2099999999998,-1864.5,3
584.62,674.0,-1749.8399999999997,-1873.75,3
598.74,674.5,-1753.26,-1873.75,3
612.88,676.0,-1753.1,-1873.75,3
625.06,678.0,-1742.87,-1864.75,3
633.66,681.5,-1729.2799999999997,-1858.25,3
641.24,684.5,-1716.94,-1853.75,3
648.6000000000001,686.5,-1710.34,-1853.0,3
655.46,688.5,-1704.87,-1850.25,3
660.9,688.5,-1701.28,-1850.25,3
665.66,688.5,-1699.88,-1850.25,3
669.38,688.5,-1701.82,-1850.25,3
672.1999999999999,688.5,-1738.1499999999999,-1850.25,3
674.4600000000002,688.5,-1737.64,-1850.25,3
