<<<<<<< HEAD
Data[0],Time,Force,Mag_ave,Accel_ave,Gyro_ave,Class
1,23.3603,20,298,0.421066667,-5.655933333,3
1,23.3803,32,325.5,0.4212,-8.5449,3
1,23.4003,37,374,0.441933333,-6.3273,3
1,23.4203,54,396.5,0.421833333,-3.580733333,3
1,23.4403,58,446,0.427433333,-1.18,3
1,23.4603,67,485,0.4219,1.912433333,3
1,23.4803,68,501.5,0.4268,0.610333333,3
1,23.5003,52,513,0.4394,-0.7324,3
1,23.5203,36,506.5,0.449733333,0.345866667,3
1,23.5403,20,468.5,0.4541,7.019,3
1,23.5603,10,398.5,0.4246,15.01463333,3
1,23.5803,4,341.5,0.457733333,13.59053333,3
1,23.6003,1,193,0.475933333,10.1115,3
1,23.6203,2,53,0.488266667,7.588666667,3
1,23.6403,1,89,0.535333333,-1.9531,3
1,23.6604,2,103,0.403533333,3.3773,3
1,23.6804,3,106,0.400766667,0.59,3
1,23.7004,0,105,0.459333333,-3.580733333,3
1,23.7204,2,106,0.473033333,-3.702833333,3
1,23.7404,3,107.5,0.4022,-4.414866667,3
1,23.7604,7,136.5,0.511733333,-6.896966667,3
1,23.7804,15,255,0.5772,-10.9253,3
1,23.8004,20,261,0.430633333,-10.8236,3
1,23.8204,27,275.5,0.4457,-7.690466667,3
1,23.8404,40,280,0.4591,-2.319333333,3
1,23.8604,52,292.5,0.414666667,0.244166667,3
1,23.8804,70,308,0.418733333,1.464833333,3
1,23.9004,81,323.5,0.422433333,0.4883,3
1,23.9204,92,337,0.412,-1.586933333,3
1,23.9404,97,345,0.3778,-2.237966667,3
1,23.9604,85,377.5,0.387233333,-6.876666667,3
1,23.9804,65,325.5,0.451533333,-7.893866667,3
1,24.0004,44,268.5,0.6339,4.0283,3
1,24.0204,34,260.5,0.609533333,8.646666667,3
1,24.0404,18,344.5,0.2815,-7.2632,3
1,24.0604,7,339,0.438033333,9.928366667,3
1,24.0804,1,269.5,0.491866667,9.908033333,3
1,24.1004,2,213,0.517266667,15.6657,3
1,24.1204,0,43.5,0.5467,-7.771833333,3
1,24.1404,2,104.5,0.4012,0.142433333,3
1,24.1604,4,105,0.488166667,-2.5838,3
1,24.1804,0,103,0.430066667,-6.1849,3
1,24.2004,2,105,0.390266667,-10.2946,3
1,24.2204,2,106,0.464733333,-10.0098,3
1,24.2404,10,189.5,0.630366667,-13.57013333,3
1,24.2604,18,228,0.507666667,-14.60773333,3
1,24.2804,24,227,0.463666667,-15.52326667,3
1,24.3004,32,211.5,0.4618,-9.318033333,3
1,24.3204,42,198.5,0.441433333,-5.757633333,3
1,24.3404,61,157.5,0.4219,-4.313133333,3
1,24.3604,79,127.5,0.4262,-3.417966667,3
1,24.3804,100,76,0.425733333,-3.133133333,3
1,24.4004,108,20.5,0.424766667,-1.770033333,3
1,24.4204,109,-1,0.4071,-2.583833333,3
1,24.4404,109,-26,0.4018,-1.281733333,3
1,24.4604,97,-10.5,0.430133333,1.8514,3
1,24.4804,72,9.5,0.432766667,3.845233333,3
1,24.5004,38,78.5,0.421666667,5.432166667,3
1,24.5204,14,123,0.440533333,6.083166667,3
1,24.5404,5,170,0.466933333,6.1849,3
1,24.5604,-4,148.5,0.497066667,5.940766667,3
1,24.5804,2,109,0.538333333,28.48306667,3
1,24.6004,1,128.5,0.323433333,9.175633333,3
1,24.6204,1,129.5,0.402333333,1.627566667,3
1,24.6404,3,130.5,0.4673,2.36,3
1,24.6604,2,132.5,0.428133333,1.790366667,3
1,24.6804,13,159,0.5119,4.353833333,3
1,24.7004,16,201,0.431633333,-3.926566667,3
1,24.7204,33,195,0.4583,-4.659033333,3
1,24.7404,49,180.5,0.420566667,-3.926566667,3
1,24.7604,61,133,0.382,-2.319333333,3
1,24.7804,84,99.5,0.384966667,-4.0283,3
1,24.8004,97,90,0.390233333,-3.580766667,3
1,24.8204,109,80,0.406633333,-5.269333333,3
1,24.8404,110,81.5,0.413466667,-6.612133333,3
1,24.8604,113,97.5,0.418766667,-5.3304,3
1,24.8804,116,106,0.402066667,-3.194166667,3
1,24.9004,112,115,0.403566667,-1.5259,3
1,24.9204,97,130.5,0.432033333,-0.8952,3
1,24.9404,70,145,0.441066667,-1.241033333,3
1,24.9604,42,150.5,0.378933333,4.6997,3
1,24.9804,22,181,0.420933333,13.7736,3
1,25.0004,11,187.5,0.424,11.9222,3
1,25.0204,7,187.5,0.424433333,8.789066667,3
1,25.0404,6,177.5,0.4008,3.926566667,3
1,25.0604,13,174,0.388366667,1.139333333,3
1,25.0804,13,180,0.4502,-0.874833333,3
1,25.1004,17,183.5,0.412566667,-2.563466667,3
1,25.1204,24,185.5,0.431666667,-1.261366667,3
1,25.1404,35,182,0.417233333,-3.133133333,3
1,25.1604,52,172,0.4172,-9.460433333,3
1,25.1804,77,135,0.430866667,-9.1553,3
1,25.2004,99,94,0.3939,-8.7687,3
1,25.2204,117,75.5,0.433766667,-6.408666667,3
1,25.2404,121,40,0.418533333,-3.5604,3
1,25.2604,120,28.5,0.374333333,-3.3366,3
1,25.2804,117,9,0.3753,-2.888966667,3
1,25.3004,108,-7.5,0.380633333,-2.136233333,3
1,25.3204,81,-7.5,0.3886,1.505533333,3
1,25.3404,34,47,0.463233333,11.71876667,3
1,25.3604,17,119.5,0.4421,16.76433333,3
1,25.3804,3,136.5,0.377666667,16.80503333,3
1,25.4004,3,155,0.416733333,12.30876667,3
1,25.4204,1,167.5,0.449266667,4.252133333,3
1,25.4404,1,167.5,0.382266667,12.22736667,3
1,25.4604,2,166.5,0.304466667,4.760733333,3
1,25.4804,3,164.5,0.314966667,1.993833333,3
1,25.5004,0,162.5,0.473066667,-4.2521,3
1,25.5204,4,162.5,0.418566667,-2.5838,3
1,25.5404,3,165.5,0.264433333,-5.4728,3
1,25.5604,16,210.5,0.5905,-6.937666667,3
1,25.5804,23,230,0.418766667,-8.829766667,3
1,25.6004,34,261,0.457933333,-8.4432,3
1,25.6204,49,304,0.4228,-5.6356,3
1,25.6404,59,322.5,0.446,1.4038,3
1,25.6604,71,352,0.438733333,1.790366667,3
1,25.6804,84,360.5,0.418233333,2.950066667,3
1,25.7004,95,360.5,0.3865,1.18,3
1,25.7204,107,348,0.417166667,-0.101766667,3
1,25.7404,115,341.5,0.392133333,-1.241033333,3
1,25.7604,111,328,0.392566667,-0.0814,3
1,25.7804,104,331,0.381633333,1.3631,3
1,25.8004,105,341.5,0.409,1.281733333,3
1,25.8204,85,343.5,0.423933333,0.142433333,3
1,25.8404,59,342.5,0.4556,1.8514,3
1,25.8604,28,315,0.452433333,8.341466667,3
1,25.8804,12,284.5,0.4305,13.69223333,3
1,25.9004,0,259,0.425233333,14.42463333,3
1,25.9204,0,193.5,0.440533333,12.9191,3
1,25.9404,1,49,0.492966667,11.18976667,3
1,25.9604,0,114,0.4499,7.242833333,3
1,25.9804,2,115,0.309733333,1.017233333,3
1,26.0004,4,117.5,0.412066667,-2.0345,3
1,26.0204,4,115.5,0.380233333,-5.5135,3
1,26.0404,1,116.5,0.385233333,-7.242833333,3
1,26.0604,14,170.5,0.6071,-9.3994,3
1,26.0804,21,222,0.451633333,-13.1836,3
1,26.1004,30,215.5,0.449233333,-13.52946667,3
1,26.1204,47,183.5,0.4234,-7.344533333,3
1,26.1404,63,134,0.4216,-3.255233333,3
1,26.1604,83,109,0.4017,-0.3255,3
1,26.1804,103,75,0.374966667,1.118966667,3
1,26.2004,111,93.5,0.375066667,0.4069,3
1,26.2204,109,123.5,0.4045,-0.732433333,3
1,26.2404,104,190.5,0.4361,-5.655933333,3
1,26.2604,96,215,0.422133333,-5.106633333,3
1,26.2804,76,244,0.4626,-2.299,3
1,26.3004,51,254.5,0.500533333,-2.014133333,3
1,26.3204,25,251.5,0.447666667,5.1473,3
1,26.3404,6,228.5,0.4362,12.26803333,3
1,26.3604,1,188.5,0.434233333,9.4808,3
1,26.3804,2,158.5,0.512166667,4.618333333,3
1,26.4004,1,120,0.582233333,18.45296667,3
1,26.4204,4,121,0.315533333,4.231766667,3
1,26.4404,0,119.5,0.373533333,-0.874833333,3
1,26.4604,2,120.5,0.4194,-1.932766667,3
1,26.4804,2,121,0.5155,-1.932766667,3
1,26.5004,4,119.5,0.3416,-4.414866667,3
1,26.5204,8,120.5,0.4327,-9.623233333,3
1,26.5404,18,213,0.610433333,-9.684233333,3
1,26.5604,22,224.5,0.394466667,-8.117666667,3
1,26.5804,37,241.5,0.459233333,-7.3649,3
1,26.6004,50,277,0.431766667,-8.2601,3
1,26.6204,61,335,0.410433333,-6.347666667,3
1,26.6404,70,364,0.4573,-1.017266667,3
1,26.6604,84,400.5,0.4286,-1.505533333,3
1,26.6804,94,406,0.440666667,-1.159666667,3
1,26.7004,94,413.5,0.423533333,-3.051733333,3
1,26.7204,97,407,0.4239,-4.8218,3
1,26.7404,89,398,0.4341,-2.685566667,3
1,26.7604,67,366,0.447766667,-0.1424,3
1,26.7804,42,330,0.4739,5.6966,3
1,26.8004,19,311,0.442933333,12.20703333,3
1,26.8204,8,262,0.441966667,18.22916667,3
1,26.8404,3,232,0.442966667,19.69403333,3
1,26.8604,1,163,0.476033333,18.00536667,3
1,26.8804,1,58,0.431333333,15.05533333,3
1,26.9004,2,99.5,0.362833333,-9.8877,3
1,26.9204,0,99,0.3612,-9.643566667,3
1,26.9404,4,100.5,0.380533333,-8.524566667,3
1,26.9604,10,109.5,0.554,-18.57503333,3
1,26.9804,16,184,0.475633333,-22.60336667,3
1,27.0004,24,191.5,0.479933333,-15.625,3
1,27.0204,42,180.5,0.461133333,-13.93633333,3
1,27.0404,52,157,0.4544,-7.954933333,3
1,27.0604,64,143,0.447366667,-4.231766667,3
1,27.0804,80,112,0.443433333,-1.647966667,3
1,27.1004,92,91,0.4217,-0.366233333,3
1,27.1204,104,59.5,0.407,0.793466667,3
1,27.1404,108,28,0.420133333,2.2583,3
1,27.1604,112,19.5,0.408866667,3.418,3
1,27.1804,95,16.5,0.415133333,6.530733333,3
1,27.2004,66,37,0.407,6.0628,3
1,27.2204,34,57,0.389566667,6.693533333,3
1,27.2404,11,112,0.458233333,2.726233333,3
1,27.2604,1,118.5,0.4412,-4.8828,3
1,27.2804,-3,123,0.444533333,-8.931466667,3
1,27.3004,1,113.5,0.4946,10.25393333,3
1,27.3204,2,127.5,0.330566667,21.60643333,3
1,27.3404,3,133.5,0.306566667,6.429033333,3
1,27.3604,3,132,0.427933333,-3.2145,3
1,27.3804,5,131.5,0.4684,-3.3366,3
1,27.4004,11,172.5,0.457666667,11.3322,3
1,27.4204,21,186,0.3896,-5.9204,3
1,27.4404,28,192,0.411066667,-10.49806667,3
1,27.4604,38,185.5,0.433233333,-8.015966667,3
1,27.4804,57,175,0.4048,2.502433333,3
1,27.5004,72,150.5,0.4035,1.8921,3
1,27.5204,86,137,0.356033333,1.241066667,3
1,27.5404,102,110.5,0.378466667,-1.017233333,3
1,27.5604,112,96,0.361233333,-3.478966667,3
1,27.5804,121,94.5,0.3659,-5.798366667,3
1,27.6004,120,98.5,0.395733333,-3.580733333,3
1,27.6204,111,121.5,0.406733333,-2.726266667,3
1,27.6404,100,128,0.386366667,-0.2238,3
1,27.6604,80,154.5,0.400466667,2.9907,3
1,27.6804,61,180,0.400633333,5.249033333,3
1,27.7004,50,243,0.395666667,6.103533333,3
1,27.7204,31,315,0.4204,12.1053,3
1,27.7404,29,341,0.426866667,11.1898,3
1,27.7604,32,381.5,0.437233333,7.263166667,3
1,27.7804,40,404,0.4176,2.644833333,3
1,27.8004,49,419.5,0.429566667,-2.9907,3
1,27.8204,58,441,0.423066667,-5.249,3
1,27.8404,68,451,0.446133333,-6.5918,3
1,27.8604,72,463.5,0.428866667,-6.530766667,3
1,27.8804,85,465.5,0.4373,-6.978333333,3
1,27.9004,92,460.5,0.432366667,-5.5135,3
1,27.9204,99,440.5,0.432833333,-4.720066667,3
1,27.9404,100,415,0.425533333,-3.621433333,3
1,27.9604,93,400.5,0.417966667,-2.278633333,3
1,27.9804,68,367,0.44,0.8138,3
1,28.0004,47,350,0.437966667,7.873533333,3
1,28.0205,17,316.5,0.442066667,12.9191,3
1,28.0405,10,280,0.425766667,12.57326667,3
1,28.0605,3,262,0.439066667,10.43703333,3
1,28.0805,1,215.5,0.420633333,5.350733333,3
1,28.1005,6,197,0.3832,1.1393,3
1,28.1205,9,225.5,0.4521,-3.234866667,3
1,28.1405,20,289,0.442066667,-8.341466667,3
1,28.1605,33,323.5,0.454733333,-17.02883333,3
1,28.1805,53,345.5,0.422066667,-18.49363333,3
1,28.2005,69,339,0.433766667,-14.91293333,3
1,28.2205,83,328.5,0.462966667,-9.6639,3
1,28.2405,95,311.5,0.429,-8.565266667,3
1,28.2605,97,307,0.415866667,-7.324233333,3
1,28.2805,81,298.5,0.4184,-6.795233333,3
1,28.3005,42,231,0.196466667,31.90103333,3
1,28.3205,23,72.5,1.287966667,-12.02393333,3
1,28.3405,14,-91,0.4401,32.2876,3
1,28.3605,11,-115,0.5357,31.49413333,3
1,28.3805,11,-32,0.702933333,-22.1151,3
1,28.4005,7,181,-0.029866667,-23.09163333,3
1,28.4205,2,204.5,0.5789,-4.5166,3
1,28.4405,-3,159,0.447233333,4.903166667,3
1,28.4605,5,142.5,0.554066667,7.6294,3
1,28.4805,3,144,0.288433333,0.325533333,3
1,28.5005,7,142.5,0.354766667,-5.9204,3
1,28.5205,7,143.5,0.639033333,-4.394533333,3
1,28.5405,13,250,0.451233333,4.455566667,3
1,28.5605,16,296.5,0.427766667,-7.832866667,3
1,28.5805,24,321.5,0.425066667,-12.79703333,3
1,28.6005,30,359,0.464733333,-9.053533333,3
1,28.6205,44,363.5,0.4469,-5.676266667,3
1,28.6405,60,355,0.387366667,-8.2804,3
1,28.6605,80,336.5,0.415266667,-8.504233333,3
1,28.6805,84,328.5,0.417566667,-8.015966667,3
1,28.7005,94,311,0.420066667,-6.062833333,3
1,28.7205,91,299,0.429366667,-3.1942,3
1,28.7405,67,291.5,0.446233333,1.0376,3
1,28.7605,37,280.5,0.4623,6.7749,3
1,28.7805,15,276.5,0.4043,17.35433333,3
1,28.8005,4,259.5,0.403566667,26.062,3
1,28.8205,0,217.5,0.4324,30.0293,3
1,28.8405,3,162.5,0.438466667,22.54233333,3
1,28.8605,1,160,0.263666667,-2.9297,3
1,28.8805,2,157.5,0.3265,-2.807633333,3
1,28.9005,2,159.5,0.3259,-9.195933333,3
1,28.9205,2,159,0.499133333,-10.49806667,3
1,28.9405,8,159,0.416866667,-10.72183333,3
1,28.9605,16,232,0.481833333,-25.1465,3
1,28.9805,29,272,0.402466667,-24.86166667,3
1,29.0005,41,283.5,0.475,-15.90983333,3
1,29.0205,60,273.5,0.461933333,-8.972166667,3
1,29.0405,71,232,0.453133333,-4.313166667,3
1,29.0605,92,205,0.4087,-3.580733333,3
1,29.0805,105,132.5,0.427433333,1.932766667,3
1,29.1005,116,96.5,0.4074,5.900066667,3
1,29.1205,112,48.5,0.399066667,4.9235,3
1,29.1405,108,47,0.366633333,7.019033333,3
1,29.1605,84,45.5,0.361666667,4.353833333,3
1,29.1805,44,54,0.360833333,9.562166667,3
1,29.2005,23,175,0.408133333,13.69223333,3
1,29.2205,6,219,0.451166667,10.68113333,3
1,29.2405,2,218,0.4383,12.1053,3
1,29.2605,2,196,0.444033333,11.0677,3
1,29.2805,0,117.5,0.4943,12.87843333,3
1,29.3005,0,151,0.294533333,6.795233333,3
1,29.3205,4,149.5,0.460366667,2.6652,3
1,29.3405,1,148,0.503033333,5.228666667,3
1,29.3605,2,148,0.333833333,0.183133333,3
1,29.3805,2,149.5,0.3798,-7.039366667,3
1,29.4005,9,157.5,0.4395,-8.4839,3
1,29.4205,20,243.5,0.538366667,-10.3556,3
1,29.4405,28,283.5,0.402233333,-13.4684,3
1,29.4605,45,299.5,0.438566667,-13.1836,3
1,29.4805,63,308.5,0.445266667,-8.504233333,3
1,29.5005,79,311.5,0.4376,-2.685533333,3
1,29.5205,95,302.5,0.442833333,-0.528966667,3
1,29.5405,99,287,0.4124,1.3021,3
1,29.5605,106,264,0.379966667,4.313166667,3
1,29.5805,100,255.5,0.378533333,6.205233333,3
1,29.6005,85,256.5,0.384266667,4.842133333,3
1,29.6205,57,278,0.378166667,4.903166667,3
1,29.6405,33,301.5,0.3912,9.3994,3
1,29.6605,16,347,0.432866667,11.45423333,3
1,29.6805,8,342.5,0.475733333,13.73293333,3
1,29.7005,-2,267.5,0.425366667,14.0788,3
1,29.7205,3,206,0.407633333,13.1836,3
1,29.7405,2,182.5,0.410033333,10.31493333,3
1,29.7605,1,138.5,0.471866667,9.582533333,3
1,29.7805,2,106.5,0.478233333,5.167633333,3
1,29.8005,-3,135.5,0.3167,-4.130033333,3
1,29.8205,3,137.5,0.412733333,-7.4463,3
1,29.8405,3,134.5,0.477133333,-5.533866667,3
1,29.8605,-4,135.5,0.417933333,-2.1159,3
1,29.8805,9,158.5,0.437133333,-6.896966667,3
1,29.9005,11,231,0.457466667,-10.11146667,3
1,29.9205,24,329.5,0.422166667,-18.06643333,3
1,29.9405,43,367,0.458966667,-19.57193333,3
1,29.9605,60,377,0.435466667,-15.56396667,3
1,29.9805,75,371.5,0.469933333,-9.379066667,3
1,30.0005,87,371.5,0.4424,-3.499333333,3
1,30.0205,96,364.5,0.459966667,-1.200366667,3
1,30.0405,105,342.5,0.4121,-0.467933333,3
1,30.0605,93,248,0.403733333,5.289733333,3
1,30.0805,68,268.5,0.3414,3.641766667,3
1,30.1005,51,267,0.3483,10.68116667,3
1,30.1205,29,280.5,0.3718,21.78956667,3
1,30.1405,16,279,0.316333333,25.57373333,3
1,30.1605,6,304,0.380466667,9.195966667,3
1,30.1805,1,266,0.4439,2.909333333,3
1,30.2005,1,216.5,0.502766667,8.015966667,3
1,30.2205,1,133,0.4741,16.8864,3
1,30.2405,2,152,0.3599,6.164566667,3
1,30.2605,3,151.5,0.367966667,0.427266667,3
1,30.2805,3,150.5,0.461566667,-4.536933333,3
1,30.3005,5,172,0.4549,-5.798333333,3
1,30.3205,15,232,0.441933333,-8.382166667,3
1,30.3405,20,287,0.414933333,-16.96776667,3
1,30.3605,28,303,0.432733333,-18.22916667,3
1,30.3805,34,306,0.423433333,-6.815566667,3
1,30.4005,44,309,0.4302,3.0721,3
1,30.4205,54,308.5,0.4048,8.056633333,3
1,30.4405,65,316,0.399266667,5.188,3
1,30.4605,70,330,0.396666667,1.5869,3
1,30.4805,74,339.5,0.4239,0.020366667,3
1,30.5005,76,360.5,0.419766667,2.4414,3
1,30.5205,75,376,0.394066667,4.3335,3
1,30.5405,74,402.5,0.4366,4.862466667,3
1,30.5605,66,423.5,0.4262,1.424166667,3
1,30.5805,51,423.5,0.452733333,-6.001766667,3
1,30.6005,29,386.5,0.379766667,-11.27116667,3
1,30.6205,17,363,0.3866,4.9235,3
1,30.6405,6,294,0.431666667,3.8859,3
1,30.6605,2,209,0.4597,4.7811,3
1,30.6805,3,117,0.5252,7.019066667,3
1,30.7005,2,134,0.360333333,7.303866667,3
1,30.7205,2,134.5,0.408233333,1.709,3
1,30.7405,2,136.5,0.334366667,-1.485166667,3
1,30.7605,3,135.5,0.3657,-9.582533333,3
1,30.7805,3,133.5,0.455266667,-15.38083333,3
1,30.8005,10,136,0.528933333,-18.12743333,3
1,30.8205,17,247,0.5233,-21.03676667,3
1,30.8405,26,244,0.4334,-19.63296667,3
1,30.8605,37,227,0.458666667,-13.48876667,3
1,30.8805,49,216.5,0.4622,1.4038,3
1,30.9005,64,182,0.388633333,7.568366667,3
1,30.9205,74,153,0.426566667,12.5122,3
1,30.9405,88,142,0.417233333,6.042466667,3
1,30.9605,96,111.5,0.399733333,4.048666667,3
1,30.9805,100,85.5,0.3859,-0.630733333,3
1,31.0005,102,75,0.402233333,-1.8921,3
1,31.0205,96,64.5,0.403333333,-0.6307,3
1,31.0405,79,64,0.399433333,3.051766667,3
1,31.0605,49,88.5,0.3914,4.984533333,3
1,31.0805,23,147,0.3905,9.277333333,3
1,31.1005,9,183,0.422833333,9.867333333,3
1,31.1205,4,192,0.430533333,7.527666667,3
1,31.1405,0,98.5,0.459,8.382166667,3
1,31.1605,4,126.5,0.438366667,20.46713333,3
1,31.1805,3,133,0.2953,9.257,3
1,31.2005,1,132.5,0.2946,-1.5259,3
1,31.2205,-2,133.5,0.458033333,-6.388366667,3
1,31.2405,4,135,0.420566667,-7.019066667,3
1,31.2605,12,135,0.421566667,-7.527666667,3
1,31.2805,18,232.5,0.465033333,-12.93946667,3
1,31.3005,31,234.5,0.452466667,-8.2601,3
1,31.3205,45,208,0.383733333,-2.054833333,3
1,31.3405,60,175.5,0.421633333,2.7059,3
1,31.3605,74,161.5,0.373733333,-0.020333333,3
1,31.3805,93,138.5,0.399033333,0.3662,3
1,31.4005,103,123,0.4054,-3.051766667,3
1,31.4205,115,117,0.375166667,-1.973466667,3
1,31.4405,118,117,0.394566667,-0.935866667,3
1,31.4605,118,123.5,0.394566667,0.895166667,3
1,31.4805,107,149.5,0.380433333,0.305166667,3
1,31.5005,100,188.5,0.401233333,0.935866667,3
1,31.5205,86,210.5,0.420766667,0.040666667,3
1,31.5405,62,235,0.4197,-1.3631,3
1,31.5605,35,257.5,0.4111,6.429066667,3
1,31.5805,16,263,0.426733333,14.64843333,3
1,31.6005,8,244.5,0.4295,11.57636667,3
1,31.6205,3,219.5,0.389133333,5.472833333,3
1,31.6405,7,204,0.406866667,1.505533333,3
1,31.6605,2,190.5,0.445866667,0.264466667,3
1,31.6805,0,167.5,0.4207,-3.316266667,3
1,31.7005,7,148,0.399666667,-2.888966667,3
1,31.7205,10,171,0.4408,1.48E-16,3
1,31.7405,16,221,0.4123,1.607266667,3
1,31.7605,26,274,0.422766667,-6.4494,3
1,31.7805,48,283.5,0.436133333,-14.24153333,3
1,31.8005,68,289.5,0.455833333,-10.19286667,3
1,31.8205,85,289,0.432233333,-8.7077,3
1,31.8405,96,281.5,0.427766667,-2.6652,3
1,31.8605,112,271,0.418533333,-3.723133333,3
1,31.8805,110,265,0.384033333,-1.5666,3
1,31.9005,104,263.5,0.3828,-0.671366667,3
1,31.9205,95,252,0.4114,-1.932766667,3
1,31.9405,66,240.5,0.432766667,1.546233333,3
1,31.9605,37,214,0.450466667,9.1756,3
1,31.9805,14,204,0.409,14.28223333,3
1,32.0005,0,193,0.379366667,9.4808,3
1,32.0205,1,154,0.427566667,1.892066667,3
1,32.0405,3,83.5,0.576,25.77716667,3
1,32.0605,3,142.5,0.3047,9.1146,3
1,32.0805,3,142.5,0.3152,6.571433333,3
1,32.1005,3,141.5,0.426333333,2.461766667,3
1,32.1205,3,141,0.468833333,-4.231766667,3
1,32.1405,4,141.5,0.361766667,-5.6763,3
1,32.1605,3,142.5,0.3713,-11.94256667,3
1,32.1805,14,223,0.6491,-7.1411,3
1,32.2005,18,242,0.355966667,-4.720066667,3
1,32.2205,28,264.5,0.412966667,-8.3415,3
1,32.2405,40,287,0.427466667,-9.501133333,3
1,32.2605,52,291,0.408333333,-9.419766667,3
1,32.2805,72,294,0.440233333,-8.4025,3
1,32.3005,80,277.5,0.4155,-6.062833333,3
1,32.3205,88,235.5,0.392633333,-6.490066667,3
1,32.3405,80,203.5,0.385166667,-2.624533333,3
1,32.3605,61,192.5,0.4013,3.2959,3
1,32.3805,35,204,0.3992,8.9925,3
1,32.4006,16,238,0.403166667,11.75943333,3
1,32.4206,7,247.5,0.428533333,9.663933333,3
1,32.4406,3,216.5,0.429833333,7.6701,3
1,32.4606,1,192,0.436533333,5.0049,3
1,32.4806,2,102.5,0.438833333,2.4414,3
1,32.5006,1,136,0.3966,7.283533333,3
1,32.5206,3,135.5,0.3963,-0.8545,3
1,32.5406,-1,135,0.4634,-0.508633333,3
1,32.5606,3,134.5,0.418666667,-0.610366667,3
1,32.5806,1,138,0.3956,-4.272466667,3
1,32.6006,12,199,0.503766667,-2.36,3
1,32.6206,18,237,0.424533333,-12.5529,3
1,32.6406,27,272.5,0.436333333,-16.86603333,3
1,32.6606,43,289,0.448266667,-12.79703333,3
1,32.6806,59,291,0.4539,-4.252133333,3
1,32.7006,67,295,0.4477,-0.6307,3
1,32.7206,75,291.5,0.439633333,1.505533333,3
1,32.7406,73,278.5,0.4133,1.078266667,3
1,32.7606,60,272.5,0.410466667,0.284833333,3
1,32.7806,47,275,0.428,0.6307,3
1,32.8006,31,281.5,0.4384,2.726266667,3
1,32.8206,19,274.5,0.446966667,7.324233333,3
1,32.8406,14,267,0.432666667,7.690433333,3
1,32.8606,5,244,0.462,11.41353333,3
1,32.8806,4,228,0.451833333,15.95053333,3
1,32.9006,1,173,0.433933333,12.87843333,3
1,32.9206,1,143.5,0.454433333,11.53566667,3
1,32.9406,3,129.5,0.473266667,11.16943333,3
1,32.9606,2,127.5,0.494633333,-1.9531,3
1,32.9806,2,133,0.406566667,7.670066667,3
1,33.0006,1,134.5,0.4314,7.568366667,3
1,33.0206,4,135.5,0.457,11.35253333,3
1,33.0406,4,136,0.4305,12.87843333,3
1,33.0606,8,160.5,0.493366667,0.915533333,3
1,33.0806,16,182.5,0.4306,-1.057966667,3
1,33.1006,17,185.5,0.4391,-9.053533333,3
1,33.1206,26,187,0.4345,-6.042466667,3
1,33.1406,32,187,0.4306,-3.397633333,3
1,33.1606,42,179,0.414,-0.2238,3
1,33.1806,52,167,0.3958,-0.6307,3
1,33.2006,60,163.5,0.396333333,2.278633333,3
1,33.2206,65,168.5,0.392133333,0.0407,3
1,33.2406,73,168.5,0.394666667,-0.244166667,3
1,33.2606,65,163.5,0.392333333,-0.4069,3
1,33.2806,52,163.5,0.375233333,1.241033333,3
1,33.3006,30,170.5,0.392666667,8.1787,3
1,33.3206,17,204.5,0.399233333,17.2526,3
1,33.3406,4,231,0.386966667,15.52326667,3
1,33.3606,4,222.5,0.431066667,11.8408,3
1,33.3806,2,152,0.458233333,7.161433333,3
1,33.4006,-3,82.5,0.486333333,1.647966667,3
1,33.4206,-1,113,0.408133333,-5.045566667,3
1,33.4406,2,114.5,0.367566667,0.488266667,3
1,33.4606,0,114.5,0.449933333,-2.4007,3
1,33.4806,1,117,0.5015,-0.162766667,3
1,33.5006,1,114,0.378466667,0.081366667,3
1,33.5206,6,126.5,0.522433333,-12.67496667,3
1,33.5406,8,187.5,0.464166667,-6.388333333,3
1,33.5606,17,183.5,0.406433333,-2.299,3
1,33.5806,19,173.5,0.399166667,-5.9204,3
1,33.6006,25,149,0.384133333,-6.469733333,3
1,33.6206,36,135,0.361433333,-5.716966667,3
1,33.6406,46,114,0.385133333,-6.937666667,3
1,33.6606,51,106,0.352766667,-7.792166667,3
1,33.6806,63,102.5,0.361433333,-10.1115,3
1,33.7006,73,104.5,0.371766667,-6.8766,3
1,33.7206,74,107.5,0.3815,-2.3193,3
1,33.7406,76,113,0.399166667,0.386533333,3
1,33.7606,70,111.5,0.400133333,1.139333333,3
1,33.7806,53,112.5,0.3784,5.330433333,3
1,33.8006,30,117,0.387766667,6.245933333,3
1,33.8206,16,145.5,0.393866667,9.277333333,3
1,33.8406,3,165,0.376533333,11.73913333,3
1,33.8606,2,150.5,0.446933333,11.49496667,3
1,33.8806,4,94.5,0.5427,7.283533333,3
1,33.9006,-2,141,0.3176,5.432166667,3
1,33.9206,0,141.5,0.3211,1.647966667,3
1,33.9406,2,143,0.382533333,-1.790333333,3
1,33.9606,-2,142,0.4136,-2.2583,3
1,33.9806,11,143.5,0.548333333,-6.713866667,3
1,34.0006,15,215.5,0.474766667,-9.480766667,3
1,34.0206,29,227.5,0.413633333,-11.00666667,3
1,34.0406,38,227.5,0.411833333,-8.728033333,3
1,34.0606,47,226,0.443166667,-4.4759,3
1,34.0806,52,222.5,0.392966667,2.7059,3
1,34.1006,63,222.5,0.3925,2.299,3
