Data[0],Time,Force,Mag,Accel,Gyro
1,41.3008,5.00,21.0000,0.8108,-0.2441
1,41.3208,6.00,22.5000,0.8104,-0.1831
1,41.3408,6.00,18.0000,0.8091,-0.1831
1,41.3608,7.00,19.5000,0.8094,-0.1831
1,41.3808,8.00,22.5000,0.8098,-0.1831
1,41.4008,4.00,19.5000,0.8104,-0.1831
1,41.4208,7.00,19.5000,0.8101,-0.1831
1,41.4408,6.00,19.5000,0.8097,-0.1831
1,41.4608,7.00,18.0000,0.8107,-0.1831
1,41.4808,6.00,18.0000,0.8092,-0.1831
1,41.5008,6.00,22.5000,0.8099,-0.1831
1,41.5208,6.00,22.5000,0.8107,-0.1831
1,41.5408,6.00,21.0000,0.8107,-0.1831
1,41.5608,6.00,15.0000,0.8099,-0.1831
1,41.5808,7.00,22.5000,0.8110,-0.1831
1,41.6008,5.00,22.5000,0.8107,-0.1831
1,41.6208,7.00,22.5000,0.8107,-0.1831
1,41.6408,7.00,19.5000,0.8087,-0.1831
1,41.6608,7.00,24.0000,0.8103,-0.1831
1,41.6808,6.00,22.5000,0.8093,-0.1831
1,41.7008,10.00,22.5000,0.8108,-0.1831
1,41.7208,7.00,22.5000,0.8097,-0.1831
1,41.7408,7.00,19.5000,0.8094,-0.1831
1,41.7608,6.00,22.5000,0.8099,-0.1831
1,41.7808,4.00,22.5000,0.8096,-0.1221
1,41.8008,8.00,21.0000,0.8099,-0.2441
1,41.8208,4.00,24.0000,0.8097,-0.1831
1,41.8408,9.00,18.0000,0.8102,-0.1831
1,41.8608,5.00,22.5000,0.8109,-0.1831
1,41.8808,9.00,21.0000,0.8103,-0.1221
1,41.9008,7.00,18.0000,0.8108,-0.1831
1,41.9208,6.00,21.0000,0.8094,-0.1831
1,41.9408,5.00,19.5000,0.8101,-0.1831
1,41.9608,6.00,22.5000,0.8097,-0.1831
1,41.9808,5.00,19.5000,0.8105,-0.1831
1,42.0008,7.00,19.5000,0.8113,-0.1831
1,42.0208,6.00,22.5000,0.8099,-0.1831
1,42.0408,5.00,18.0000,0.8102,-0.1831
1,42.0608,6.00,21.0000,0.8105,-0.1831
1,42.0808,4.00,19.5000,0.8105,-0.1831
1,42.1008,6.00,21.0000,0.8096,-0.1831
1,42.1208,5.00,19.5000,0.8102,-0.1831
1,42.1408,9.00,19.5000,0.8102,-0.1831
1,42.1608,6.00,25.5000,0.8103,-0.1221
1,42.1808,5.00,21.0000,0.8093,-0.1831
1,42.2008,7.00,21.0000,0.8114,-0.1831
1,42.2208,5.00,22.5000,0.8103,-0.1831
1,42.2408,8.00,21.0000,0.8103,-0.1831
1,42.2608,6.00,22.5000,0.8103,-0.1831
1,42.2808,5.00,22.5000,0.8103,-0.1831
1,42.3008,6.00,16.5000,0.8094,-0.1831
1,42.3208,6.00,19.5000,0.8104,-0.2441
1,42.3408,7.00,19.5000,0.8109,-0.1831
1,42.3608,6.00,24.0000,0.8087,-0.1831
1,42.3808,6.00,19.5000,0.8101,-0.2441
1,42.4008,6.00,19.5000,0.8093,-0.1831
1,42.4208,5.00,15.0000,0.8103,-0.1831
1,42.4408,7.00,21.0000,0.8109,-0.1831
1,42.4608,7.00,21.0000,0.8107,-0.1831
1,42.4808,8.00,22.5000,0.8108,-0.1831
1,42.5008,6.00,19.5000,0.8092,-0.1831
1,42.5208,6.00,16.5000,0.8109,-0.1831
1,42.5408,7.00,22.5000,0.8099,-0.1831
1,42.5608,6.00,19.5000,0.8108,-0.1831
1,42.5808,7.00,22.5000,0.8094,-0.1831
1,42.6008,7.00,21.0000,0.8102,-0.1831
1,42.6208,5.00,21.0000,0.8103,-0.1831
1,42.6408,8.00,21.0000,0.8110,-0.1831
1,42.6608,5.00,25.5000,0.8104,-0.1831
1,42.6808,7.00,19.5000,0.8099,-0.1831
1,42.7008,6.00,24.0000,0.8098,-0.1831
1,42.7208,7.00,19.5000,0.8103,-0.1831
1,42.7408,7.00,24.0000,0.8101,-0.1831
1,42.7608,5.00,22.5000,0.8104,-0.1221
1,42.7808,7.00,25.5000,0.8103,-0.1831
1,42.8008,5.00,28.5000,0.8098,-0.1831
1,42.8208,7.00,19.5000,0.8104,-0.1831
1,42.8408,7.00,21.0000,0.8098,-0.1831
1,42.8608,9.00,22.5000,0.8104,-0.1831
1,42.8808,7.00,24.0000,0.8101,-0.1831
1,42.9008,7.00,19.5000,0.8103,-0.1831
1,42.9208,7.00,24.0000,0.8098,-0.2441
1,42.9408,7.00,21.0000,0.8103,-0.1831
1,42.9608,9.00,18.0000,0.8099,-0.1831
1,42.9808,6.00,22.5000,0.8092,-0.1831
1,43.0008,6.00,21.0000,0.8102,-0.1831
1,43.0208,7.00,22.5000,0.8099,-0.1831
1,43.0408,4.00,21.0000,0.8096,-0.1831
1,43.0608,7.00,21.0000,0.8098,-0.1831
1,43.0808,6.00,19.5000,0.8107,-0.1831
1,43.1008,11.00,22.5000,0.8102,-0.1831
1,43.1208,6.00,16.5000,0.8096,-0.1831
1,43.1408,8.00,21.0000,0.8103,-0.1831
1,43.1608,9.00,22.5000,0.8105,-0.1831
1,43.1808,7.00,19.5000,0.8097,-0.1831
1,43.2008,6.00,22.5000,0.8101,-0.1831
1,43.2208,5.00,21.0000,0.8107,-0.1221
1,43.2408,3.00,21.0000,0.8098,-0.1221
1,43.2608,7.00,19.5000,0.8104,-0.1831
1,43.2808,6.00,22.5000,0.8088,-0.1831
1,43.3008,6.00,24.0000,0.8098,-0.2441
1,43.3208,7.00,24.0000,0.8098,-0.1831
1,43.3408,6.00,18.0000,0.8103,-0.1831
1,43.3608,7.00,21.0000,0.8104,-0.1831
1,43.3808,9.00,19.5000,0.8101,-0.1831
1,43.4008,5.00,22.5000,0.8101,-0.1831
1,43.4208,9.00,18.0000,0.8093,-0.1831
1,43.4408,8.00,22.5000,0.8101,-0.1831
1,43.4608,5.00,22.5000,0.8107,-0.1831
1,43.4808,5.00,22.5000,0.8105,-0.1831
1,43.5008,7.00,21.0000,0.8104,-0.1831
1,43.5208,6.00,21.0000,0.8098,-0.1831
1,43.5408,7.00,19.5000,0.8101,-0.1831
1,43.5608,6.00,19.5000,0.8101,-0.1831
1,43.5808,6.00,16.5000,0.8103,-0.1831
1,43.6008,7.00,25.5000,0.8108,-0.1831
1,43.6208,7.00,18.0000,0.8090,-0.1831
1,43.6408,7.00,21.0000,0.8101,-0.1831
1,43.6608,6.00,16.5000,0.8104,-0.1831
1,43.6808,5.00,19.5000,0.8094,-0.2441
1,43.7008,7.00,22.5000,0.8093,-0.1831
1,43.7208,4.00,19.5000,0.8097,-0.1831
1,43.7408,5.00,16.5000,0.8105,-0.1831
1,43.7608,7.00,18.0000,0.8102,-0.1831
1,43.7808,10.00,19.5000,0.8102,-0.1831
1,43.8008,7.00,21.0000,0.8101,-0.1221
1,43.8208,5.00,24.0000,0.8099,-0.1831
1,43.8408,8.00,19.5000,0.8109,-0.1831
1,43.8608,6.00,25.5000,0.8098,-0.1831
1,43.8808,6.00,21.0000,0.8104,-0.1221
1,43.9008,5.00,19.5000,0.8096,-0.1831
1,43.9208,5.00,19.5000,0.8098,-0.1831
1,43.9408,8.00,22.5000,0.8096,-0.1831
1,43.9608,6.00,19.5000,0.8103,-0.1831
1,43.9808,11.00,19.5000,0.8099,-0.1221
1,44.0008,6.00,19.5000,0.8096,-0.1831
1,44.0208,3.00,22.5000,0.8105,-0.1831
1,44.0408,7.00,18.0000,0.8099,-0.1831
1,44.0608,7.00,19.5000,0.8101,-0.1831
1,44.0808,5.00,24.0000,0.8105,-0.1831
1,44.1008,6.00,22.5000,0.8102,-0.1831
1,44.1208,5.00,22.5000,0.8103,-0.1831
1,44.1408,7.00,22.5000,0.8091,-0.1831
1,44.1608,5.00,19.5000,0.8098,-0.1831
1,44.1808,8.00,25.5000,0.8101,-0.1831
1,44.2008,7.00,22.5000,0.8102,-0.1831
1,44.2208,9.00,19.5000,0.8097,-0.1831
1,44.2408,5.00,16.5000,0.8099,-0.1831
1,44.2608,7.00,21.0000,0.8093,-0.1831
1,44.2808,7.00,21.0000,0.8099,-0.1831
1,44.3008,6.00,22.5000,0.8101,-0.1831
1,44.3208,9.00,22.5000,0.8099,-0.1831
1,44.3408,7.00,21.0000,0.8103,-0.1831
1,44.3608,6.00,21.0000,0.8105,-0.1831
1,44.3808,5.00,18.0000,0.8107,-0.1831
1,44.4008,5.00,22.5000,0.8101,-0.1831
1,44.4208,6.00,16.5000,0.8105,-0.1831
1,44.4408,7.00,18.0000,0.8092,-0.1831
1,44.4608,7.00,27.0000,0.8104,-0.1831
1,44.4808,6.00,22.5000,0.8107,-0.1831
1,44.5008,4.00,19.5000,0.8094,-0.1831
1,44.5208,7.00,21.0000,0.8093,-0.2441
1,44.5408,8.00,22.5000,0.8110,-0.1831
1,44.5608,7.00,22.5000,0.8096,-0.1831
1,44.5808,6.00,19.5000,0.8101,-0.1831
1,44.6008,5.00,19.5000,0.8096,-0.1831
1,44.6208,8.00,22.5000,0.8096,-0.1831
1,44.6408,7.00,18.0000,0.8102,-0.1831
1,44.6608,12.00,21.0000,0.8098,-0.1831
1,44.6808,7.00,18.0000,0.8108,-0.1831
1,44.7008,5.00,22.5000,0.8105,-0.1831
1,44.7208,6.00,12.0000,0.8094,-0.1831
1,44.7408,8.00,19.5000,0.8093,-0.1831
1,44.7608,6.00,22.5000,0.8105,-0.1831
1,44.7808,5.00,21.0000,0.8099,-0.1831
1,44.8008,5.00,24.0000,0.8096,-0.1831
1,44.8208,6.00,19.5000,0.8098,-0.1831
1,44.8408,9.00,22.5000,0.8104,-0.1831
1,44.8608,9.00,21.0000,0.8097,-0.1831
1,44.8808,7.00,22.5000,0.8102,-0.1831
1,44.9008,7.00,22.5000,0.8094,-0.1831
1,44.9208,5.00,25.5000,0.8091,-0.1831
1,44.9408,8.00,22.5000,0.8108,-0.1831
1,44.9608,7.00,21.0000,0.8104,-0.2441
1,44.9808,7.00,22.5000,0.8107,-0.1831
1,45.0008,6.00,19.5000,0.8098,-0.1831
1,45.0208,7.00,19.5000,0.8102,-0.1831
1,45.0408,5.00,22.5000,0.8105,-0.1831
1,45.0608,6.00,16.5000,0.8099,-0.1831
1,45.0808,7.00,21.0000,0.8103,-0.1831
1,45.1008,7.00,24.0000,0.8094,-0.1831
1,45.1208,5.00,22.5000,0.8103,-0.1831
1,45.1408,5.00,22.5000,0.8099,-0.1831
1,45.1608,8.00,19.5000,0.8091,-0.1831
1,45.1808,4.00,19.5000,0.8104,-0.1831
1,45.2008,7.00,21.0000,0.8098,-0.1831
1,45.2208,6.00,21.0000,0.8093,-0.1831
1,45.2408,6.00,22.5000,0.8101,-0.1831
1,45.2608,7.00,22.5000,0.8098,-0.1831
1,45.2808,6.00,21.0000,0.8101,-0.1831
1,45.3008,8.00,21.0000,0.8102,-0.1831
1,45.3208,6.00,22.5000,0.8096,-0.1221
1,45.3408,5.00,24.0000,0.8103,-0.1831
1,45.3608,6.00,19.5000,0.8102,-0.1221
1,45.3808,4.00,25.5000,0.8103,-0.1831
1,45.4008,5.00,21.0000,0.8105,-0.1831
1,45.4208,8.00,19.5000,0.8103,-0.1831
1,45.4408,7.00,19.5000,0.8098,-0.1831
1,45.4608,7.00,21.0000,0.8105,-0.1831
1,45.4808,8.00,18.0000,0.8112,-0.1831
1,45.5009,7.00,22.5000,0.8104,-0.2441
1,45.5209,9.00,21.0000,0.8103,-0.1831
1,45.5409,6.00,24.0000,0.8097,-0.1831
1,45.5609,5.00,25.5000,0.8102,-0.1831
1,45.5809,5.00,25.5000,0.8105,-0.1831
1,45.6009,7.00,19.5000,0.8103,-0.1831
1,45.6209,8.00,19.5000,0.8099,-0.1831
1,45.6409,7.00,21.0000,0.8097,-0.1831
1,45.6609,6.00,24.0000,0.8096,-0.1831
1,45.6809,6.00,19.5000,0.8102,-0.1831
1,45.7009,8.00,24.0000,0.8099,-0.1831
1,45.7209,5.00,16.5000,0.8107,-0.1831
1,45.7409,8.00,21.0000,0.8099,-0.1831
1,45.7609,5.00,21.0000,0.8097,-0.1831
1,45.7809,6.00,22.5000,0.8104,-0.1831
1,45.8009,6.00,19.5000,0.8091,-0.1831
1,45.8209,5.00,22.5000,0.8101,-0.1831
1,45.8409,7.00,21.0000,0.8098,-0.1831
1,45.8609,5.00,18.0000,0.8101,-0.1831
1,45.8809,7.00,22.5000,0.8110,-0.1831
1,45.9009,5.00,22.5000,0.8099,-0.1831
1,45.9209,7.00,22.5000,0.8104,-0.1831
1,45.9409,7.00,19.5000,0.8113,-0.1831
1,45.9609,6.00,19.5000,0.8101,-0.1831
1,45.9809,7.00,21.0000,0.8103,-0.1831
1,46.0009,6.00,21.0000,0.8094,-0.1831
1,46.0209,6.00,25.5000,0.8101,-0.1831
1,46.0409,6.00,21.0000,0.8097,-0.1831
1,46.0609,4.00,19.5000,0.8104,-0.1831
1,46.0809,6.00,22.5000,0.8103,-0.1831
1,46.1009,7.00,19.5000,0.8102,-0.1831
1,46.1209,6.00,25.5000,0.8104,-0.1831
1,46.1409,7.00,21.0000,0.8102,-0.1831
1,46.1609,6.00,22.5000,0.8102,-0.1831
1,46.1809,7.00,19.5000,0.8108,-0.1831
1,46.2009,7.00,21.0000,0.8097,-0.1831
1,46.2209,6.00,19.5000,0.8097,-0.1831
1,46.2409,6.00,18.0000,0.8097,-0.1831
1,46.2609,9.00,19.5000,0.8101,-0.1831
1,46.2809,5.00,19.5000,0.8102,-0.1831
1,46.3009,8.00,16.5000,0.8101,-0.1831
1,46.3209,8.00,22.5000,0.8104,-0.1831
1,46.3409,6.00,21.0000,0.8107,-0.1831
1,46.3609,5.00,18.0000,0.8094,-0.1831
1,46.3809,6.00,22.5000,0.8092,-0.1831
1,46.4009,9.00,24.0000,0.8101,-0.1831
1,46.4209,6.00,22.5000,0.8103,-0.1221
1,46.4409,7.00,19.5000,0.8099,-0.1831
1,46.4609,5.00,19.5000,0.8097,-0.1831
1,46.4809,7.00,16.5000,0.8101,-0.1831
1,46.5009,6.00,19.5000,0.8097,-0.2441
1,46.5209,7.00,27.0000,0.8097,-0.1831
1,46.5409,6.00,21.0000,0.8101,-0.1831
1,46.5609,6.00,22.5000,0.8102,-0.1831
1,46.5809,7.00,22.5000,0.8108,-0.1831
1,46.6009,5.00,19.5000,0.8101,-0.1831
1,46.6209,5.00,21.0000,0.8104,-0.1831
1,46.6409,4.00,21.0000,0.8099,-0.1831
1,46.6609,8.00,24.0000,0.8104,-0.1831
1,46.6809,6.00,24.0000,0.8098,-0.1831
1,46.7009,11.00,22.5000,0.8105,-0.1831
1,46.7209,5.00,21.0000,0.8093,-0.1831
1,46.7409,11.00,22.5000,0.8112,-0.1831
1,46.7609,6.00,19.5000,0.8102,-0.1831
1,46.7809,9.00,22.5000,0.8094,-0.1831
1,46.8009,8.00,22.5000,0.8104,-0.1831
1,46.8209,6.00,19.5000,0.8101,-0.1831
1,46.8409,7.00,19.5000,0.8101,-0.1831
1,46.8609,7.00,27.0000,0.8105,-0.1831
1,46.8809,3.00,22.5000,0.8094,-0.1831
1,46.9009,5.00,25.5000,0.8102,-0.1831
1,46.9209,6.00,16.5000,0.8102,-0.1221
1,46.9409,8.00,25.5000,0.8096,-0.1831
1,46.9609,6.00,21.0000,0.8102,-0.1831
1,46.9809,6.00,22.5000,0.8097,-0.1831
1,47.0009,7.00,19.5000,0.8093,-0.1831
1,47.0209,7.00,24.0000,0.8104,-0.1831
1,47.0409,9.00,16.5000,0.8096,-0.1831
1,47.0609,7.00,16.5000,0.8096,-0.1831
1,47.0809,7.00,19.5000,0.8104,-0.1831
1,47.1009,6.00,19.5000,0.8103,-0.1221
1,47.1209,5.00,22.5000,0.8105,-0.1831
1,47.1409,8.00,16.5000,0.8101,-0.1831
1,47.1609,7.00,18.0000,0.8099,-0.1221
1,47.1809,7.00,18.0000,0.8099,-0.1831
1,47.2009,9.00,22.5000,0.8093,-0.1831
1,47.2209,7.00,22.5000,0.8107,-0.1221
1,47.2409,8.00,16.5000,0.8097,-0.1831
1,47.2609,6.00,24.0000,0.8099,-0.1831
1,47.2809,6.00,18.0000,0.8101,-0.1831
1,47.3009,6.00,24.0000,0.8104,-0.1221
1,47.3209,6.00,22.5000,0.8112,-0.1831
1,47.3409,6.00,19.5000,0.8097,-0.2441
1,47.3609,7.00,18.0000,0.8102,-0.1831
1,47.3809,7.00,24.0000,0.8099,-0.1831
1,47.4009,6.00,24.0000,0.8103,-0.1831
1,47.4209,6.00,24.0000,0.8101,-0.1831
1,47.4409,7.00,24.0000,0.8098,-0.1221
1,47.4609,6.00,21.0000,0.8107,-0.1831
1,47.4809,4.00,21.0000,0.8099,-0.1831
1,47.5009,5.00,18.0000,0.8108,-0.1831
1,47.5209,6.00,21.0000,0.8091,-0.1831
1,47.5409,7.00,18.0000,0.8098,-0.1831
1,47.5609,6.00,19.5000,0.8099,-0.1221
1,47.5809,5.00,21.0000,0.8101,-0.1831
1,47.6009,8.00,19.5000,0.8098,-0.1831
1,47.6209,5.00,22.5000,0.8102,-0.1831
1,47.6409,7.00,16.5000,0.8099,-0.1831
1,47.6609,5.00,21.0000,0.8092,-0.1831
1,47.6809,6.00,21.0000,0.8109,-0.2441
1,47.7009,6.00,21.0000,0.8098,-0.1831
1,47.7209,5.00,19.5000,0.8099,-0.1831
1,47.7409,6.00,22.5000,0.8099,-0.1831
1,47.7609,5.00,21.0000,0.8098,-0.1831
1,47.7809,6.00,21.0000,0.8103,-0.1221
1,47.8009,5.00,21.0000,0.8103,-0.1221
1,47.8209,9.00,18.0000,0.8098,-0.1831
1,47.8409,5.00,19.5000,0.8097,-0.1831
1,47.8609,4.00,19.5000,0.8109,-0.1831
1,47.8809,6.00,18.0000,0.8097,-0.1221
1,47.9009,7.00,22.5000,0.8103,-0.1831
1,47.9209,7.00,22.5000,0.8102,-0.1831
1,47.9409,5.00,22.5000,0.8090,-0.1831
1,47.9609,6.00,18.0000,0.8101,-0.1831
1,47.9809,7.00,19.5000,0.8099,-0.1831
1,48.0009,6.00,16.5000,0.8105,-0.1831
1,48.0209,8.00,24.0000,0.8096,-0.1831
1,48.0409,7.00,16.5000,0.8097,-0.1831
1,48.0609,5.00,22.5000,0.8096,-0.1831
1,48.0809,6.00,19.5000,0.8094,-0.1831
1,48.1009,5.00,21.0000,0.8098,-0.1831
1,48.1209,7.00,19.5000,0.8094,-0.1831
1,48.1409,5.00,15.0000,0.8105,-0.1831
1,48.1609,8.00,22.5000,0.8101,-0.1831
1,48.1809,6.00,19.5000,0.8098,-0.1831
1,48.2009,6.00,21.0000,0.8105,-0.2441
1,48.2209,6.00,21.0000,0.8093,-0.1831
1,48.2409,4.00,22.5000,0.8101,-0.1831
1,48.2609,8.00,19.5000,0.8097,-0.1831
1,48.2809,6.00,25.5000,0.8097,-0.1831
1,48.3009,5.00,19.5000,0.8099,-0.1831
1,48.3209,7.00,21.0000,0.8097,-0.1831
1,48.3409,4.00,19.5000,0.8096,-0.1831
1,48.3609,8.00,19.5000,0.8103,-0.1831
1,48.3809,7.00,19.5000,0.8103,-0.1831
1,48.4009,6.00,24.0000,0.8105,-0.1831
1,48.4209,5.00,22.5000,0.8098,-0.1831
1,48.4409,7.00,19.5000,0.8101,-0.1831
1,48.4609,6.00,19.5000,0.8101,-0.1221
1,48.4809,4.00,24.0000,0.8109,-0.1831
1,48.5009,6.00,19.5000,0.8097,-0.1221
1,48.5209,6.00,22.5000,0.8102,-0.1831
1,48.5409,9.00,21.0000,0.8104,-0.1831
1,48.5609,6.00,21.0000,0.8105,-0.1831
1,48.5809,5.00,21.0000,0.8102,-0.1831
1,48.6009,6.00,24.0000,0.8103,-0.1831
1,48.6209,7.00,24.0000,0.8103,-0.1831
1,48.6409,8.00,22.5000,0.8104,-0.1831
1,48.6609,6.00,18.0000,0.8094,-0.1831
1,48.6809,6.00,21.0000,0.8098,-0.1831
1,48.7009,5.00,22.5000,0.8102,-0.1831
1,48.7209,8.00,22.5000,0.8096,-0.1831
1,48.7409,6.00,19.5000,0.8102,-0.1831
1,48.7609,7.00,19.5000,0.8103,-0.1221
1,48.7809,5.00,25.5000,0.8104,-0.1831
1,48.8009,6.00,25.5000,0.8102,-0.1831
1,48.8209,7.00,18.0000,0.8105,-0.1221
1,48.8409,4.00,22.5000,0.8109,-0.1831
1,48.8609,5.00,22.5000,0.8104,-0.1831
1,48.8809,7.00,24.0000,0.8096,-0.1831
1,48.9009,7.00,22.5000,0.8107,-0.1221
1,48.9209,6.00,24.0000,0.8107,-0.1831
1,48.9409,6.00,24.0000,0.8097,-0.1831
1,48.9609,6.00,19.5000,0.8102,-0.1831
1,48.9809,7.00,21.0000,0.8109,-0.1831
1,49.0009,6.00,19.5000,0.8101,-0.1831
1,49.0209,4.00,16.5000,0.8105,-0.1831
1,49.0409,7.00,24.0000,0.8108,-0.1831
1,49.0609,7.00,22.5000,0.8096,-0.1831
1,49.0809,5.00,21.0000,0.8101,-0.2441
1,49.1009,6.00,19.5000,0.8103,-0.1831
1,49.1209,7.00,21.0000,0.8103,-0.1831
1,49.1409,7.00,18.0000,0.8097,-0.2441
1,49.1609,5.00,24.0000,0.8097,-0.1831
1,49.1809,9.00,24.0000,0.8097,-0.1831
1,49.2009,7.00,25.5000,0.8103,-0.1831
1,49.2209,5.00,18.0000,0.8108,-0.1831
1,49.2409,6.00,22.5000,0.8102,-0.1831
1,49.2609,5.00,24.0000,0.8104,-0.1831
1,49.2809,8.00,22.5000,0.8099,-0.1831
1,49.3009,7.00,22.5000,0.8098,-0.1831
1,49.3209,6.00,22.5000,0.8102,-0.1831
1,49.3409,8.00,22.5000,0.8104,-0.1831
1,49.3609,6.00,19.5000,0.8102,-0.1831
1,49.3809,6.00,21.0000,0.8097,-0.1831
1,49.4009,6.00,16.5000,0.8094,-0.1831
1,49.4209,7.00,19.5000,0.8103,-0.1831
1,49.4409,6.00,19.5000,0.8099,-0.1831
1,49.4609,8.00,21.0000,0.8108,-0.1831
1,49.4809,8.00,21.0000,0.8103,-0.1831
1,49.5009,5.00,21.0000,0.8103,-0.1221
1,49.5209,9.00,21.0000,0.8105,-0.1831
1,49.5409,5.00,22.5000,0.8101,-0.1831
1,49.5609,4.00,22.5000,0.8094,-0.1831
1,49.5809,6.00,19.5000,0.8102,-0.1221
1,49.6009,3.00,21.0000,0.8101,-0.1831
1,49.6209,5.00,19.5000,0.8101,-0.1831
1,49.6409,6.00,16.5000,0.8104,-0.1831
1,49.6609,6.00,15.0000,0.8102,-0.1831
1,49.6809,6.00,22.5000,0.8096,-0.1831
1,49.7009,7.00,19.5000,0.8096,-0.1831
1,49.7209,8.00,24.0000,0.8097,-0.1831
1,49.7409,6.00,24.0000,0.8102,-0.1831
1,49.7609,5.00,19.5000,0.8103,-0.1831
1,49.7809,6.00,18.0000,0.8103,-0.1831
1,49.8009,7.00,24.0000,0.8101,-0.1831
1,49.8209,6.00,19.5000,0.8094,-0.1831
1,49.8409,8.00,21.0000,0.8098,-0.1831
1,49.8610,6.00,27.0000,0.8108,-0.1831
1,49.8810,7.00,19.5000,0.8109,-0.1831
1,49.9010,5.00,24.0000,0.8105,-0.1831
1,49.9210,8.00,24.0000,0.8105,-0.1831
1,49.9410,6.00,19.5000,0.8104,-0.1221
1,49.9610,7.00,21.0000,0.8102,-0.2441
1,49.9810,6.00,19.5000,0.8096,-0.1831
1,50.0010,10.00,19.5000,0.8101,-0.1831
1,50.0210,5.00,19.5000,0.8102,-0.1831
1,50.0410,3.00,19.5000,0.8102,-0.1831
1,50.0610,6.00,22.5000,0.8096,-0.1831
1,50.0810,5.00,21.0000,0.8096,-0.1831
1,50.1010,6.00,16.5000,0.8102,-0.1831
1,50.1210,7.00,19.5000,0.8098,-0.1831
1,50.1410,8.00,22.5000,0.8091,-0.1831
1,50.1610,7.00,25.5000,0.8099,-0.1831
1,50.1810,6.00,24.0000,0.8096,-0.1831
1,50.2010,9.00,22.5000,0.8104,-0.1831
1,50.2210,5.00,18.0000,0.8101,-0.1831
1,50.2410,7.00,19.5000,0.8098,-0.1831
1,50.2610,6.00,18.0000,0.8104,-0.1221
1,50.2810,4.00,22.5000,0.8097,-0.1831
1,50.3010,7.00,19.5000,0.8097,-0.1831
1,50.3210,6.00,19.5000,0.8096,-0.1831
1,50.3410,5.00,22.5000,0.8096,-0.1831
1,50.3610,6.00,22.5000,0.8109,-0.1831
1,50.3810,5.00,19.5000,0.8101,-0.1831
1,50.4010,6.00,19.5000,0.8101,-0.1831
1,50.4210,6.00,25.5000,0.8096,-0.1831
1,50.4410,6.00,24.0000,0.8102,-0.1831
1,50.4610,6.00,22.5000,0.8102,-0.1831
1,50.4810,5.00,22.5000,0.8097,-0.2441
1,50.5010,7.00,18.0000,0.8103,-0.1831
1,50.5210,6.00,19.5000,0.8099,-0.1831
1,50.5410,5.00,22.5000,0.8104,-0.1831
1,50.5610,7.00,22.5000,0.8094,-0.1831
1,50.5810,7.00,24.0000,0.8097,-0.1831
1,50.6010,6.00,18.0000,0.8093,-0.1831
1,50.6210,6.00,21.0000,0.8103,-0.1831
1,50.6410,5.00,21.0000,0.8097,-0.1831
1,50.6610,5.00,22.5000,0.8104,-0.1831
1,50.6810,7.00,19.5000,0.8098,-0.1831
1,50.7010,7.00,24.0000,0.8092,-0.1831
1,50.7210,7.00,18.0000,0.8097,-0.1831
1,50.7410,7.00,21.0000,0.8090,-0.1831
1,50.7610,6.00,21.0000,0.8093,-0.1831
1,50.7810,7.00,19.5000,0.8103,-0.1831
1,50.8010,6.00,18.0000,0.8092,-0.1831
1,50.8210,8.00,19.5000,0.8097,-0.1831
1,50.8410,6.00,22.5000,0.8101,-0.1831
1,50.8610,7.00,22.5000,0.8097,-0.1831
1,50.8810,6.00,18.0000,0.8102,-0.1831
1,50.9010,8.00,21.0000,0.8102,-0.1831
1,50.9210,5.00,22.5000,0.8099,-0.1831
1,50.9410,7.00,22.5000,0.8103,-0.1831
1,50.9610,6.00,19.5000,0.8097,-0.1831
1,50.9810,7.00,21.0000,0.8096,-0.1831
1,51.0010,6.00,22.5000,0.8091,-0.1831
1,51.0210,6.00,24.0000,0.8115,-0.1831
1,51.0410,5.00,21.0000,0.8103,-0.1831
1,51.0610,6.00,21.0000,0.8098,-0.1831
1,51.0810,7.00,22.5000,0.8101,-0.1831
1,51.1010,6.00,22.5000,0.8098,-0.1831
1,51.1210,4.00,21.0000,0.8096,-0.1831
1,51.1410,6.00,18.0000,0.8101,-0.1831
1,51.1610,5.00,22.5000,0.8102,-0.2441
1,51.1810,7.00,27.0000,0.8096,-0.1831
1,51.2010,7.00,22.5000,0.8097,-0.1831
1,51.2210,6.00,21.0000,0.8099,-0.1831
1,51.2410,7.00,22.5000,0.8096,-0.1831
1,51.2610,5.00,21.0000,0.8103,-0.1831
1,51.2810,6.00,22.5000,0.8103,-0.1831
1,51.3010,5.00,16.5000,0.8101,-0.1831
1,51.3210,5.00,21.0000,0.8093,-0.1831
1,51.3410,6.00,21.0000,0.8099,-0.1831
1,51.3610,6.00,19.5000,0.8101,-0.1831
1,51.3810,5.00,21.0000,0.8094,-0.1831
1,51.4010,5.00,18.0000,0.8099,-0.1831
1,51.4210,8.00,21.0000,0.8099,-0.1831
1,51.4410,6.00,15.0000,0.8098,-0.1831
1,51.4610,4.00,21.0000,0.8103,-0.1831
1,51.4810,6.00,24.0000,0.8105,-0.1831
1,51.5010,6.00,19.5000,0.8101,-0.1831
1,51.5210,6.00,18.0000,0.8110,-0.1831
1,51.5410,7.00,21.0000,0.8099,-0.1831
1,51.5610,7.00,21.0000,0.8098,-0.1831
1,51.5810,6.00,21.0000,0.8104,-0.1831
1,51.6010,9.00,19.5000,0.8101,-0.1831
1,51.6210,6.00,21.0000,0.8104,-0.1831
